"t","EIR_tot","slide_prev0to5","prop_killed_ivm","mv_dead","mvx_dead"
115,45.7945006769281,0.627939564543816,0,641.209748113254,0
116,43.2170241495345,0.626092375673697,0,646.814149636374,0
117,40.9722373639524,0.624092050632556,0,652.3945199847,0
118,38.9912160104085,0.6219687774957,0,657.955508223806,0
119,37.202449371448,0.619746080617094,0,663.500862847316,0
120,35.5527845648088,0.617442700836563,0,669.033606536469,0
121,34.0183320933658,0.615073994707503,0,674.556176941675,0
122,32.6000792830992,0.612652944695855,0,680.070540040399,0
123,31.3111248655669,0.610190839987802,0,685.578281524739,0
124,30.1645325076502,0.607697694748248,0,691.080680474542,0
125,29.1663915763168,0.605182479452555,0,696.57876874631,0
126,28.3141649547972,0.602653236231897,0,702.073378814703,0
127,27.5982700894768,0.600117132693608,0,707.565182347997,0
128,27.0048107771878,0.597580454204539,0,713.054721316351,0
129,26.5181852643982,0.595048391514534,0,718.542433080425,0
130,26.1230041813269,0.592524550516974,0,724.02867060811,0
131,25.8051508522776,0.590010583697203,0,729.513718779616,0
132,25.5521101368586,0.5875064693576,0,734.997807539205,0
133,25.352888477942,0.585011394977819,0,740.481122508378,0
134,25.1978341842318,0.582524750409106,0,745.963813540489,0
135,25.0785134674819,0.580046772831927,0,751.446001621607,0
136,24.987653665803,0.577578702063025,0,756.927784438511,0
137,24.9191060369433,0.575122569101875,0,762.409240873406,0
138,24.8677865503162,0.572680828524623,0,767.890434629084,0
139,24.8295807627946,0.570256002174256,0,773.371417153361,0
140,24.8012209212776,0.567850418482313,0,778.852229999603,0
141,24.7801518631241,0.565466065493528,0,784.332906732577,0
142,24.7644008618402,0.563104539701321,0,789.81347446671,0
143,24.7524613309049,0.560767058125299,0,795.29395510707,0
144,24.7431945397382,0.558454499532868,0,800.774366351419,0
145,24.7357495771198,0.556167450316596,0,806.254722499388,0
146,24.7294995399364,0.553906244817569,0,811.735035106017,0
147,24.7239910214468,0.551671000244535,0,817.215313509077,0
148,24.7189037392429,0.549461649633145,0,822.695565254989,0
149,24.7140177078498,0.547277974965568,0,828.175796442857,0
150,24.7091862529525,0.545119640223055,0,833.656012002449,0
151,24.7043141701142,0.542986222776833,0,839.136215918576,0
152,24.6993409303037,0.540877241368603,0,844.616411412357,0
153,24.6942289598188,0.538792179554803,0,850.096601087698,0
154,24.6889566493493,0.536730504266254,0,855.57678704966,0
155,24.6835152099332,0.534691679812109,0,861.056971000065,0
156,24.677908053953,0.532675177979843,0,866.537154314739,0
157,24.6721512953816,0.530680485001721,0,872.017338105959,0
158,24.6662742047212,0.528707106103142,0,877.49752327293,0
159,24.6603188891385,0.526754568258021,0,882.977710542556,0
160,24.6543389339369,0.52482242161372,0,888.457900502405,0
161,24.6483971147904,0.52291023991311,0,893.938093627375,0
162,24.642562501463,0.521017620137689,0,899.418290301235,0
163,24.6369073357922,0.519144181557938,0,904.898490834042,0
164,24.6315040244285,0.517289564367216,0,910.378695476219,0
165,24.6264224842516,0.515453428085406,0,915.858904429963,0
166,24.6217279732211,0.513635449921982,0,921.339117858451,0
167,24.6174794566698,0.511835323266159,0,926.819335893285,0
168,24.6137285005767,0.510052756418234,0,932.299558640509,0
169,24.610518645304,0.508287471604928,0,937.779786185501,0
170,24.6078851952603,0.506539204258589,0,943.260018596916,0
171,24.6058553536723,0.504807702495389,0,948.740255929866,0
172,24.6044486280704,0.50309272670838,0,954.220498228492,0
173,24.6036774335316,0.501394049192955,0,959.700745528069,0
174,24.6035478256232,0.499711453741105,0,965.180997856706,0
175,24.6040603043342,0.498044735165605,0,970.661255236687,0
176,24.6052106386137,0.496393698740144,0,976.141517685586,0
177,24.606990672831,0.494758159558757,0,981.621785217167,0
178,24.6093890864491,0.493137941830329,0,987.102057842122,0
179,24.6123920885719,0.491532878129602,0,992.58233556864,0
180,24.6159840361129,0.489942808628872,0,998.062618402878,0
181,24.6201479716115,0.488367580332099,0,1003.54290634936,0
182,24.6248660808822,0.486807046330938,0,1009.02319941128,0
183,24.630120074307,0.485261065098307,0,1014.50349759079,0
184,24.6358914975212,0.483729499832347,0,1019.98380088912,0
185,24.6421619790526,0.482212217858798,0,1025.46410930682,0
186,24.6489134229356,0.480709090096612,0,1030.94442284389,0
187,24.6561281546629,0.479219990588048,0,1036.42474149985,0
188,24.6637890288127,0.477744796092744,0,1041.90506527385,0
189,24.6718795060665,0.476283385742384,0,1047.38539416471,0
190,24.6803837062615,0.474835640751291,0,1052.86572817105,0
191,24.6892864429975,0.473401444177003,0,1058.34606729129,0
192,24.6985732444985,0.47198068072533,0,1063.82641152365,0
193,24.708230364021,0.470573236593704,0,1069.30676086624,0
194,24.7182447820386,0.469178999346944,0,1074.7871153171,0
195,24.7286042016096,0.467797857819568,0,1080.26747487414,0
196,24.7392970381955,0.466429702040233,0,1085.74783953522,0
197,24.750312404534,0.465074423173859,0,1091.22820929814,0
198,24.7616400909653,0.463731913477664,0,1096.70858416067,0
199,24.7732705415188,0.462402066267606,0,1102.18896412054,0
200,24.7851948265179,0.46108477589311,0,1107.66934917545,0
201,24.7974046121925,0.459779937718049,0,1113.14973932306,0
202,24.8098921278203,0.45848744810634,0,1118.63013456105,0
203,24.8226501309295,0.457207204410672,0,1124.11053488706,0
204,24.8356718715155,0.455939104963915,0,1129.59094029872,0
205,24.8489510558913,0.454683049072557,0,1135.07135079367,0
206,24.8624818107027,0.453438937011615,0,1140.55176636951,0
207,24.8762586475802,0.452206670020361,0,1146.03218702389,0
208,24.8902764291642,0.450986150298936,0,1151.5126127544,0
209,24.9045303368552,0.449777281005518,0,1156.99304355864,0
210,24.9190158404792,0.448579966253717,0,1162.47347943425,0
211,24.9337286700154,0.447394111109708,0,1167.95392037883,0
212,24.9486647897297,0.446219621589216,0,1173.43436638998,0
213,24.9638203747159,0.445056404654116,0,1178.91481746532,0
214,24.9791917897004,0.443904368208382,0,1184.39527360245,0
215,24.994775570021,0.442763421093064,0,1189.875734799,0
216,25.0105684048386,0.441633473080509,0,1195.35620105257,0
217,25.0265671224107,0.440514434867708,0,1200.83667236078,0
218,25.0427686771209,0.439406218068659,0,1206.31714872124,0
219,25.0591701381233,0.438308735205628,0,1211.79763013159,0
220,25.0757686795554,0.437221899699604,0,1217.27811658942,0
221,25.0925615721335,0.436145625860001,0,1222.75860809238,0
222,25.1095461758094,0.435079828873551,0,1228.23910463807,0
223,25.1267199334149,0.434024424792422,0,1233.71960622414,0
224,25.1440803652388,0.432979330521904,0,1239.20011284821,0
225,25.1616250644102,0.431944463807731,0,1244.6806245079,0
226,25.1793516928078,0.430919743223001,0,1250.16114120087,0
227,25.1972579775159,0.429905088154797,0,1255.64166292473,0
228,25.215341707791,0.428900418790781,0,1261.12218967713,0
229,25.233600732465,0.427905656105833,0,1266.6027214557,0
230,25.2520329575512,0.42692072184862,0,1272.0832582581,0
231,25.2706363441494,0.425945538528252,0,1277.56380008197,0
232,25.289408906617,0.424980029401181,0,1283.04434692494,0
233,25.3083487109629,0.424024118458396,0,1288.52489878468,0
234,25.3274538732674,0.423077730412742,0,1294.00545565883,0
235,25.3467225582699,0.422140790686521,0,1299.48601754505,0
236,25.3661529780883,0.421213225399477,0,1304.96658444099,0
237,25.3857433910307,0.420294961357165,0,1310.44715634431,0
238,25.4054921003488,0.419385926039497,0,1315.92773325268,0
239,25.4253974530903,0.418486047589659,0,1321.40831516376,0
240,25.4454578390166,0.417595254803445,0,1326.88890207519,0
241,25.4656716895292,0.416713477118941,0,1332.36949398467,0
242,25.4860374765204,0.415840644606403,0,1337.85009088986,0
243,25.5065537112891,0.41497668795852,0,1343.33069278842,0
244,25.5272189435008,0.414121538481045,0,1348.81129967803,0
245,25.5480317601054,0.413275128083742,0,1354.29191155638,0
246,25.5689907842054,0.412437389271484,0,1359.77252842113,0
247,25.5900946739768,0.411608255135724,0,1365.25315026997,0
248,25.6113421216371,0.410787659346289,0,1370.73377710057,0
249,25.6327318523439,0.409975536143395,0,1376.21440891063,0
250,25.6542626230889,0.409171820329812,0,1381.69504569784,0
251,25.6759332216448,0.408376447263343,0,1387.17568745987,0
252,25.6977424655633,0.407589352849599,0,1392.65633419442,0
253,25.7196892010962,0.406810473534871,0,1398.13698589919,0
254,25.7417723021562,0.406039746299185,0,1403.61764257187,0
255,25.7639906693324,0.405277108649602,0,1409.09830421015,0
256,25.7863432289538,0.404522498613757,0,1414.57897081174,0
257,25.8088289320814,0.403775854733434,0,1420.05964237434,0
258,25.8314467535708,0.403037116058321,0,1425.54031889566,0
259,25.8541956911965,0.402306222139966,0,1431.02100037339,0
260,25.8770747647965,0.401583113025916,0,1436.50168680524,0
261,25.9000830153763,0.400867729253844,0,1441.98237818894,0
262,25.9232195042902,0.400160011845861,0,1447.46307452218,0
263,25.9464833124904,0.399459902303007,0,1452.94377580268,0
264,25.9698735397605,0.39876734259984,0,1458.42448202816,0
265,25.993389303948,0.398082275179025,0,1463.90519319635,0
266,26.0170297402674,0.397404642946094,0,1469.38590930494,0
267,26.0407940006702,0.396734389264376,0,1474.86663035167,0
268,26.0646812531671,0.396071457949934,0,1480.34735633427,0
269,26.0886906811883,0.39541579326656,0,1485.82808725046,0
270,26.1128214830037,0.394767339920905,0,1491.30882309797,0
271,26.1370728711925,0.394126043057772,0,1496.78956387452,0
272,26.1614440720558,0.393491848255356,0,1502.27030957785,0
273,26.1859343250897,0.392864701520577,0,1507.7510602057,0
274,26.2105428825142,0.39224454928456,0,1513.2318157558,0
275,26.2352690088142,0.391631338398212,0,1518.71257622588,0
276,26.2601119802441,0.391025016127739,0,1524.1933416137,0
277,26.2850710843953,0.390425530150299,0,1529.67411191699,0
278,26.3101456198174,0.389832828549781,0,1535.15488713349,0
279,26.3353348956095,0.389246859812623,0,1540.63566726095,0
280,26.3606382310131,0.388667572823607,0,1546.11645229712,0
281,26.3860549550578,0.388094916861785,0,1551.59724223974,0
282,26.4115844062519,0.387528841596546,0,1557.07803708657,0
283,26.4372259322154,0.386969297083628,0,1562.55883683537,0
284,26.4629788893502,0.386416233761191,0,1568.03964148389,0
285,26.4888426425537,0.385869602446004,0,1573.52045102988,0
286,26.5148165649501,0.385329354329743,0,1579.0012654711,0
287,26.54090003757,0.384795440975208,0,1584.48208480533,0
288,26.5670924490816,0.384267814312643,0,1589.96290903031,0
289,26.593393195564,0.383746426636183,0,1595.44373814381,0
290,26.6198016802543,0.383231230600329,0,1600.9245721436,0
291,26.6463173132828,0.382722179216382,0,1606.40541102746,0
292,26.6729395114512,0.382219225848997,0,1611.88625479313,0
293,26.6996676980492,0.381722324212857,0,1617.36710343841,0
294,26.7265013026137,0.381231428369303,0,1622.84795696107,0
295,26.7534397607148,0.380746492722987,0,1628.32881535888,0
296,26.7804825137788,0.380267472018647,0,1633.80967862961,0
297,26.8076290089219,0.379794321337971,0,1639.29054677104,0
298,26.8348786987339,0.379326996096373,0,1644.77141978098,0
299,26.8622310411051,0.378865452039864,0,1650.25229765718,0
300,26.8896854990897,0.378409645242036,0,1655.73318039743,0
301,26.9172415407373,0.377959532101063,0,1661.21406799953,0
302,26.9448986389152,0.377515069336647,0,1666.69496046126,0
303,26.972656271168,0.377076213987089,0,1672.17585778041,0
304,27.0005139196062,0.376642923406462,0,1677.65675995478,0
305,27.0284710707381,0.37621515526171,0,1683.13766698215,0
306,27.0565272153301,0.375792867529795,0,1688.61857886032,0
307,27.0846818482994,0.375376018494943,0,1694.09949558709,0
308,27.1129344686028,0.374964566745959,0,1699.58041716026,0
309,27.1412845790885,0.374558471173449,0,1705.06134357763,0
310,27.1697316863857,0.374157690967145,0,1710.542274837,0
311,27.1982753008245,0.373762185613326,0,1716.02321093617,0
312,27.2269149363148,0.373371914892223,0,1721.50415187295,0
313,27.2556501102296,0.372986838875393,0,1726.98509764516,0
314,27.2844803433195,0.372606917923207,0,1732.46604825058,0
315,27.3134051596429,0.372232112682418,0,1737.94700368704,0
316,27.3424240864454,0.371862384083643,0,1743.42796395236,0
317,27.3715366540713,0.371497693338899,0,1748.90892904434,0
318,27.4007423959048,0.371138001939251,0,1754.38989896079,0
319,27.4300408482879,0.370783271652469,0,1759.87087369955,0
320,27.459431550421,0.370433464520616,0,1765.35185325842,0
321,27.4889140442966,0.370088542857743,0,1770.83283763523,0
322,27.5184878746556,0.369748469247674,0,1776.3138268278,0
323,27.5481525888932,0.369413206541718,0,1781.79482083395,0
324,27.5779077369872,0.369082717856399,0,1787.27581965152,0
325,27.6077528714543,0.368756966571292,0,1792.75682327831,0
326,27.6376875472964,0.368435916326906,0,1798.23783171217,0
327,27.6677113219182,0.368119531022461,0,1803.71884495094,0
328,27.6978237550755,0.367807774813767,0,1809.19986299242,0
329,27.7280244088481,0.367500612111199,0,1814.68088583447,0
330,27.7583128475694,0.367198007577604,0,1820.16191347492,0
331,27.788688637767,0.366899926126215,0,1825.64294591161,0
332,27.8191513481307,0.366606332918653,0,1831.12398314236,0
333,27.84970054948,0.366317193362991,0,1836.60502516503,0
334,27.8803358146952,0.366032473111722,0,1842.08607197746,0
335,27.9110567186776,0.365752138059788,0,1847.56712357748,0
336,27.9418628383344,0.36547615434272,0,1853.04817996294,0
337,27.9727537525263,0.365204488334735,0,1858.5292411317,0
338,28.0037290420182,0.36493710664679,0,1864.0103070816,0
339,28.0347882894572,0.364673976124748,0,1869.49137781047,0
340,28.0659310793535,0.364415063847604,0,1874.97245331619,0
341,28.0971569980238,0.364160337125603,0,1880.45353359661,0
342,28.1284656335615,0.363909763498423,0,1885.93461864956,0
343,28.1598565758292,0.36366331073346,0,1891.41570847292,0
344,28.1913294164197,0.363420946824078,0,1896.89680306453,0
345,28.2228837486162,0.363182639987803,0,1902.37790242227,0
346,28.2545191673771,0.36294835866463,0,1907.85900654397,0
347,28.286235269327,0.362718071515391,0,1913.34011542752,0
348,28.3180316527093,0.362491747420013,0,1918.82122907077,0
349,28.3499079173643,0.362269355475829,0,1924.30234747159,0
350,28.3818636647287,0.362050864996005,0,1929.78347062783,0
351,28.4138984978045,0.361836245507907,0,1935.26459853739,0
352,28.4460120211279,0.361625466751442,0,1940.74573119811,0
353,28.4782038407599,0.361418498677479,0,1946.22686860787,0
354,28.5104735642833,0.361215311446345,0,1951.70801076454,0
355,28.5428208007633,0.361015875426201,0,1957.189157666,0
356,28.5752451607318,0.360820161191487,0,1962.67030931013,0
357,28.6077462561922,0.360628139521453,0,1968.15146569478,0
358,28.6403237005937,0.360439781398654,0,1973.63262681786,0
359,28.6729771088064,0.360255058007394,0,1979.11379267724,0
360,28.705706097119,0.360073940732275,0,1984.59496327078,0
361,28.7385102832371,0.359896401156796,0,1990.07613859639,0
362,28.771389286251,0.359722411061838,0,1995.55731865194,0
363,28.8043427266257,0.359551942424217,0,2001.03850343532,0
364,28.8373702262092,0.359384967415332,0,2006.5196929444,0
365,28.8704714082094,0.359221458399747,0,2012.0008871771,0
366,28.903645897176,0.359061387933752,0,2017.48208613128,0
367,28.9368933190028,0.358904728764009,0,2022.96328980485,0
368,28.9702133009265,0.358751453826255,0,2028.44449819569,0
369,29.0036054715002,0.358601536243871,0,2033.9257113017,0
370,29.0370694605878,0.358454949326551,0,2039.40692912077,0
371,29.0706048993757,0.358311666569039,0,2044.8881516508,0
372,29.1042114203496,0.358171661649798,0,2050.36937888969,0
373,29.137888657283,0.358034908429665,0,2055.85061083533,0
374,29.1716362452441,0.357901380950606,0,2061.33184748563,0
375,29.2054538205921,0.357771053434481,0,2066.81308883849,0
376,29.2393410209557,0.357643900281721,0,2072.29433489181,0
377,29.2732974852339,0.357519896070075,0,2077.77558564349,0
378,29.3073228536061,0.357399015553448,0,2083.25684109145,0
379,29.3414167675104,0.357281233660628,0,2088.73810123359,0
380,29.3755788696374,0.357166525494041,0,2094.21936606782,0
381,29.4098088039412,0.357054866328599,0,2099.70063559204,0
382,29.4441062156308,0.356946231610525,0,2105.18190980417,0
383,29.4784707511555,0.35684059695611,0,2110.66318870213,0
384,29.5129020582097,0.356737938150556,0,2116.14447228381,0
385,29.5473997857401,0.356638231146887,0,2121.62576054715,0
386,29.5819635839264,0.356541452064734,0,2127.10705349006,0
387,29.6165931041792,0.356447577189177,0,2132.58835111045,0
388,29.6512879991542,0.356356582969687,0,2138.06965340625,0
389,29.6860479227377,0.356268446018987,0,2143.55096037537,0
390,29.7208725300394,0.356183143111895,0,2149.03227201574,0
391,29.7557614774006,0.35610065118426,0,2154.51358832528,0
392,29.7907144223961,0.356020947331917,0,2159.99490930191,0
393,29.8257310238183,0.355944008809535,0,2165.47623494356,0
394,29.8608109416808,0.355869813029552,0,2170.95756524815,0
395,29.8959538372296,0.35579833756118,0,2176.43890021363,0
396,29.9311593729278,0.355729560129306,0,2181.9202398379,0
397,29.9664272124524,0.355663458613419,0,2187.40158411891,0
398,30.0017570207074,0.355600011046626,0,2192.88293305459,0
399,30.0371484638165,0.35553919561464,0,2198.36428664287,0
400,30.0726012091146,0.355480990654694,0,2203.84564488168,0
401,30.1081149251544,0.355425374654562,0,2209.32700776896,0
402,30.1436892817131,0.35537232625161,0,2214.80837530264,0
403,30.1793239497775,0.35532182423174,0,2220.28974748068,0
404,30.2150186015466,0.355273847528394,0,2225.77112430099,0
405,30.2507729104434,0.355228375221647,0,2231.25250576153,0
406,30.2865865511033,0.355185386537206,0,2236.73389186025,0
407,30.3224591993707,0.355144860845405,0,2242.21528259507,0
408,30.3583905323095,0.3551067776603,0,2247.69667796394,0
409,30.3943802282015,0.35507111663875,0,2253.17807796481,0
410,30.4304279665356,0.355037857579403,0,2258.65948259563,0
411,30.4665334280158,0.355006980421791,0,2264.14089185435,0
412,30.5026962945673,0.354978465245465,0,2269.62230573891,0
413,30.5389162493241,0.354952292269011,0,2275.10372424726,0
414,30.5751929766308,0.35492844184913,0,2280.58514737736,0
415,30.6115261620542,0.354906894479804,0,2286.06657512715,0
416,30.6479154923731,0.354887630791367,0,2291.54800749461,0
417,30.6843606555752,0.354870631549573,0,2297.02944447766,0
418,30.7208613408675,0.354855877654767,0,2302.51088607428,0
419,30.7574172386738,0.354843350141022,0,2307.99233228242,0
420,30.7940280406266,0.354833030175209,0,2313.47378310005,0
421,30.8306934395733,0.354824899056154,0,2318.95523852511,0
422,30.8674131295824,0.354818938213836,0,2324.43669855557,0
423,30.9041868059321,0.354815129208476,0,2329.9181631894,0
424,30.941014165112,0.35481345372968,0,2335.39963242455,0
425,30.9778949048343,0.354813893595672,0,2340.88110625898,0
426,31.014828724023,0.35481643075242,0,2346.36258469068,0
427,31.0518153228122,0.354821047272778,0,2351.8440677176,0
428,31.088854402556,0.354827725355716,0,2357.32555533771,0
429,31.1259456658243,0.354836447325513,0,2362.80704754898,0
430,31.1630888163963,0.354847195630893,0,2368.28854434938,0
431,31.2002835592673,0.354859952844242,0,2373.77004573688,0
432,31.2375296006519,0.354874701660865,0,2379.25155170945,0
433,31.2748266479739,0.354891424898127,0,2384.73306226507,0
434,31.3121744098696,0.354910105494661,0,2390.21457740171,0
435,31.3495725961956,0.354930726509661,0,2395.69609711735,0
436,31.3870209180188,0.354953271122051,0,2401.17762140996,0
437,31.4245190876158,0.354977722629693,0,2406.65915027752,0
438,31.4620668184817,0.355004064448677,0,2412.14068371801,0
439,31.4996638253237,0.355032280112553,0,2417.62222172942,0
440,31.5373098240569,0.355062353271524,0,2423.10376430971,0
441,31.5750045318111,0.355094267691735,0,2428.58531145688,0
442,31.6127476669299,0.355128007254561,0,2434.06686316891,0
443,31.6505389489632,0.355163555955797,0,2439.54841944378,0
444,31.6883780986714,0.355200897904942,0,2445.02998027947,0
445,31.7262648380291,0.355240017324524,0,2450.51154567398,0
446,31.7641988902163,0.355280898549316,0,2455.9931156253,0
447,31.8021799796187,0.355323526025599,0,2461.4746901314,0
448,31.8402078318353,0.355367884310518,0,2466.95626919029,0
449,31.8782821736697,0.355413958071329,0,2472.43785279995,0
450,31.9164027331272,0.355461732084655,0,2477.91944095837,0
451,31.9545692394232,0.355511191235847,0,2483.40103366354,0
452,31.9927814229767,0.355562320518273,0,2488.88263091347,0
453,32.0310390154055,0.355615105032581,0,2494.36423270614,0
454,32.0693417495321,0.355669529986035,0,2499.84583903956,0
455,32.107689359382,0.355725580691874,0,2505.32744991171,0
456,32.1460815801763,0.355783242568558,0,2510.8090653206,0
457,32.1845181483347,0.355842501139106,0,2516.29068526423,0
458,32.2229988014783,0.355903342030487,0,2521.77230974059,0
459,32.2615232784206,0.355965750972884,0,2527.2539387477,0
460,32.3000913191679,0.356029713799024,0,2532.73557228354,0
461,32.3387026649244,0.356095216443584,0,2538.21721034613,0
462,32.3773570580837,0.356162244942489,0,2543.69885293347,0
463,32.4160542422265,0.356230785432235,0,2549.18050004356,0
464,32.4547939621263,0.356300824149296,0,2554.66215167441,0
465,32.493575963743,0.356372347429468,0,2560.14380782403,0
466,32.532399994218,0.356445341707181,0,2565.62546849042,0
467,32.5712658018792,0.356519793514907,0,2571.1071336716,0
468,32.6101731362372,0.356595689482544,0,2576.58880336558,0
469,32.6491217479791,0.356673016336728,0,2582.07047757037,0
470,32.6881113889708,0.356751760900233,0,2587.55215628397,0
471,32.727141812257,0.356831910091391,0,2593.03383950441,0
472,32.7662127720532,0.356913450923416,0,2598.5155272297,0
473,32.8053240237462,0.356996370503789,0,2603.99721945784,0
474,32.8444753238964,0.357080656033713,0,2609.47891618687,0
