"t","mu","avhc","EIR_tot","slide_prev0to5","prop_killed_ivm","mv_dead","mvx_dead"
108,0.132,0.306666666666667,75.5677827270541,0.632041480309245,0,587.408725583083,0
109,0.132,0.306666666666667,75.5682316336557,0.632061797561199,0,592.898526756756,0
110,0.132,0.306666666666667,75.5686686362723,0.63208186550141,0,598.38832793043,0
111,0.132,0.306666666666667,75.5690942144604,0.632101688168031,0,603.878129104104,0
112,0.132,0.306666666666667,75.5695088297164,0.632121269555715,0,609.367930277777,0
113,0.132,0.306666666666667,75.5699129236888,0.632140613617045,0,614.857731451451,0
114,0.132,0.306666666666667,75.570306916931,0.632159724262892,0,620.347532625125,0
115,0.132,0.306666666666667,75.5706912081304,0.632178605361939,0,625.837333798799,0
116,0.132,0.306666666666667,75.5710661737535,0.632197260739667,0,631.327134972472,0
117,0.132,0.306666666666667,75.5714321680603,0.632215694176955,0,636.816936146146,0
118,0.132,0.306666666666667,75.5717895234387,0.632233909408477,0,642.30673731982,0
119,0.132,0.306666666666667,75.5721385510175,0.632251910121021,0,647.796538493493,0
120,0.132,0.306666666666667,75.5724795415096,0.632269699951797,0,653.286339667167,0
121,0.132,0.306666666666667,75.5728127662431,0.632287282486822,0,658.776140840841,0
122,0.132,0.306666666666667,75.5731384783341,0.63230466125943,0,664.265942014515,0
123,0.132,0.306666666666667,75.5734569139589,0.632321839748902,0,669.755743188188,0
124,0.132,0.306666666666667,75.573768293685,0.632338821379286,0,675.245544361862,0
125,0.132,0.306666666666667,75.5740728238239,0.632355609518371,0,680.735345535536,0
126,0.132,0.306666666666667,75.5743706977729,0.632372207476847,0,686.225146709209,0
127,0.132,0.306666666666667,75.5746620973203,0.632388618507645,0,691.714947882883,0
128,0.132,0.306666666666667,75.5749471938878,0.632404845805441,0,697.204749056557,0
129,0.132,0.306666666666667,75.5752261496973,0.632420892506349,0,702.69455023023,0
130,0.132,0.306666666666667,75.5754991188479,0.632436761687773,0,708.184351403904,0
131,0.132,0.306666666666667,75.5757662482945,0.632452456368417,0,713.674152577578,0
132,0.132,0.306666666666667,75.5760276787276,0.632467979508464,0,719.163953751251,0
133,0.132,0.306666666666667,75.5762835453497,0.63248333400988,0,724.653754924925,0
134,0.132,0.306666666666667,75.5765339785558,0.632498522716877,0,730.143556098599,0
135,0.132,0.306666666666667,75.5767791045179,0.632513548416481,0,735.633357272273,0
136,0.132,0.306666666666667,75.5770190456832,0.632528413839225,0,741.123158445946,0
137,0.132,0.306666666666667,75.577253921192,0.632543121659942,0,746.61295961962,0
138,0.132,0.306666666666667,75.5774838472224,0.632557674498639,0,752.102760793294,0
139,0.132,0.306666666666667,75.5777089372712,0.632572074921456,0,757.592561966967,0
140,0.132,0.306666666666667,75.5779293023787,0.632586325441678,0,763.082363140641,0
141,0.132,0.306666666666667,75.5781450513044,0.632600428520795,0,768.572164314314,0
142,0.132,0.306666666666667,75.5783562906621,0.632614386569612,0,774.061965487988,0
143,0.132,0.306666666666667,75.5785631250195,0.63262820194936,0,779.551766661662,0
144,0.132,0.306666666666667,75.5787656569706,0.632641876972854,0,785.041567835336,0
145,0.132,0.306666666666667,75.5789639871839,0.632655413905625,0,790.531369009009,0
146,0.132,0.306666666666667,75.5791582144331,0.632668814967072,0,796.021170182683,0
147,0.132,0.306666666666667,75.5793484356135,0.632682082331595,0,801.510971356357,0
148,0.132,0.306666666666667,75.5795347457479,0.632695218129715,0,807.00077253003,0
149,0.132,0.306666666666667,75.5797172379855,0.632708224449174,0,812.490573703704,0
150,0.132,0.306666666666667,75.5798960035953,0.632721103336013,0,817.980374877377,0
151,0.132,0.306666666666667,75.5800711319572,0.632733856795615,0,823.470176051051,0
152,0.132,0.306666666666667,75.5802427105526,0.632746486793735,0,828.959977224725,0
153,0.132,0.306666666666667,75.580410824955,0.632758995257486,0,834.449778398398,0
154,0.132,0.306666666666667,75.5805755588221,0.632771384076294,0,839.939579572072,0
155,0.132,0.306666666666667,75.580736993891,0.632783655102839,0,845.429380745746,0
156,0.132,0.306666666666667,75.5808952099765,0.632795810153939,0,850.91918191942,0
157,0.132,0.306666666666667,75.5810502849726,0.632807851011425,0,856.408983093093,0
158,0.132,0.306666666666667,75.5812022948584,0.632819779422975,0,861.898784266767,0
159,0.132,0.306666666666667,75.5813513137075,0.632831597102922,0,867.388585440441,0
160,0.132,0.306666666666667,75.5814974137022,0.632843305733035,0,872.878386614114,0
161,0.132,0.306666666666667,75.5816406651512,0.632854906963272,0,878.368187787788,0
162,0.132,0.306666666666667,75.5817811365111,0.632866402412506,0,883.857988961462,0
163,0.132,0.306666666666667,75.5819188944114,0.632877793669231,0,889.347790135135,0
164,0.132,0.306666666666667,75.5820540036831,0.632889082292242,0,894.837591308809,0
165,0.132,0.306666666666667,75.5821865273898,0.632900269811289,0,900.327392482483,0
166,0.132,0.306666666666667,75.5823165268618,0.632911357727723,0,905.817193656156,0
167,0.132,0.306666666666667,75.582444061732,0.632922347515108,0,911.30699482983,0
168,0.132,0.306666666666667,75.5825691899736,0.632933240619824,0,916.796796003504,0
169,0.132,0.306666666666667,75.5826919679399,0.632944038461646,0,922.286597177177,0
170,0.132,0.306666666666667,75.5828124504043,0.632954742434316,0,927.776398350851,0
171,0.132,0.306666666666667,75.5829306906021,0.63296535390609,0,933.266199524525,0
172,0.132,0.306666666666667,75.5830467402716,0.632975874220273,0,938.756000698198,0
173,0.132,0.306666666666667,75.5831606496967,0.632986304695745,0,944.245801871872,0
174,0.132,0.306666666666667,75.5832724677484,0.632996646627467,0,949.735603045546,0
175,0.132,0.306666666666667,75.5833822419265,0.633006901286976,0,955.225404219219,0
176,0.132,0.306666666666667,75.5834900184012,0.633017069922876,0,960.715205392893,0
177,0.132,0.306666666666667,75.583595842053,0.633027153761304,0,966.205006566567,0
178,0.132,0.306666666666667,75.5836997565131,0.633037154006395,0,971.69480774024,0
179,0.132,0.306666666666667,75.5838018042021,0.633047071840735,0,977.184608913914,0
180,0.132,0.306666666666667,75.5839020263676,0.633056908425799,0,982.674410087588,0
181,0.132,0.306666666666667,75.584000463122,0.633066664902388,0,988.164211261261,0
182,0.132,0.306666666666667,75.5840971534776,0.633076342391044,0,993.654012434935,0
183,0.132,0.306666666666667,75.5841921353816,0.633085941992471,0,999.143813608609,0
184,0.132,0.306666666666667,75.5842854457497,0.633095464787932,0,1004.63361478228,0
185,0.132,0.306666666666667,75.5843771204985,0.633104911839652,0,1010.12341595596,0
186,0.132,0.306666666666667,75.584467194577,0.633114284191198,0,1015.61321712963,0
187,0.132,0.306666666666667,75.5845557019965,0.633123582867861,0,1021.1030183033,0
188,0.132,0.306666666666667,75.5846426758602,0.633132808877027,0,1026.59281947698,0
189,0.132,0.306666666666667,75.5847281483905,0.63314196320854,0,1032.08262065065,0
190,0.132,0.306666666666667,75.5848121509568,0.633151046835055,0,1037.57242182432,0
191,0.132,0.306666666666667,75.584894714101,0.633160060712387,0,1043.062222998,0
192,0.132,0.306666666666667,75.5849758675625,0.633169005779848,0,1048.55202417167,0
193,0.132,0.306666666666667,75.5850556403028,0.633177882960586,0,1054.04182534535,0
194,0.132,0.306666666666667,75.5851340605281,0.633186693161904,0,1059.53162651902,0
195,0.132,0.306666666666667,75.585211155712,0.633195437275579,0,1065.02142769269,0
196,0.132,0.306666666666667,75.5852869526172,0.633204116178176,0,1070.51122886637,0
197,0.132,0.306666666666667,75.585361477316,0.633212730731352,0,1076.00103004004,0
198,0.132,0.306666666666667,75.5854347552105,0.633221281782152,0,1081.49083121371,0
199,0.132,0.306666666666667,75.5855068110519,0.633229770163302,0,1086.98063238739,0
200,0.132,0.306666666666667,75.5855776689593,0.633238196693492,0,1092.47043356106,0
201,0.132,0.306666666666667,75.5856473524377,0.633246562177657,0,1097.96023473473,0
202,0.132,0.306666666666667,75.5857158843956,0.633254867407248,0,1103.45003590841,0
203,0.132,0.306666666666667,75.5857832871617,0.633263113160499,0,1108.93983708208,0
204,0.132,0.306666666666667,75.5858495825016,0.633271300202687,0,1114.42963825576,0
205,0.132,0.306666666666667,75.5859147916332,0.633279429286386,0,1119.91943942943,0
206,0.132,0.306666666666667,75.5859789352424,0.63328750115172,0,1125.4092406031,0
207,0.132,0.306666666666667,75.5860420334977,0.633295516526602,0,1130.89904177678,0
208,0.132,0.306666666666667,75.586104106065,0.633303476126972,0,1136.38884295045,0
209,0.132,0.306666666666667,75.5861651721214,0.633311380657037,0,1141.87864412412,0
210,0.132,0.306666666666667,75.5862252503684,0.633319230809491,0,1147.3684452978,0
211,0.132,0.306666666666667,75.5862843590457,0.633327027265739,0,1152.85824647147,0
212,0.132,0.306666666666667,75.5863425159438,0.63333477069612,0,1158.34804764515,0
213,0.132,0.306666666666667,75.5863997384159,0.633342461760113,0,1163.83784881882,0
214,0.132,0.306666666666667,75.5864560433907,0.633350101106553,0,1169.32764999249,0
215,0.132,0.306666666666667,75.5865114473836,0.633357689373827,0,1174.81745116617,0
216,0.132,0.306666666666667,75.5865659665081,0.63336522719008,0,1180.30725233984,0
217,0.132,0.306666666666667,75.5866196164873,0.633372715173405,0,1185.79705351351,0
218,0.132,0.306666666666667,75.5866724126637,0.633380153932038,0,1191.28685468719,0
219,0.132,0.306666666666667,75.5867243700106,0.633387544064542,0,1196.77665586086,0
220,0.132,0.306666666666667,75.5867755031416,0.633394886159988,0,1202.26645703454,0
221,0.132,0.306666666666667,75.5868258263205,0.63340218079814,0,1207.75625820821,0
222,0.132,0.306666666666667,75.5868753534711,0.633409428549621,0,1213.24605938188,0
223,0.132,0.306666666666667,75.586924098186,0.633416629976092,0,1218.73586055556,0
224,0.132,0.306666666666667,75.5869720737361,0.633423785630416,0,1224.22566172923,0
225,0.132,0.306666666666667,75.5870192930789,0.633430896056818,0,1229.7154629029,0
226,0.132,0.306666666666667,75.5870657688673,0.633437961791053,0,1235.20526407658,0
227,0.132,0.306666666666667,75.5871115134575,0.633444983360557,0,1240.69506525025,0
228,0.132,0.306666666666667,75.5871565389175,0.633451961284603,0,1246.18486642392,0
229,0.132,0.306666666666667,75.5872008570343,0.633458896074449,0,1251.6746675976,0
230,0.132,0.306666666666667,75.5872444793217,0.63346578823349,0,1257.16446877127,0
231,0.132,0.306666666666667,75.5872874170277,0.633472638257395,0,1262.65426994495,0
232,0.132,0.306666666666667,75.5873296811414,0.633479446634254,0,1268.14407111862,0
233,0.132,0.306666666666667,75.5873712824003,0.633486213844714,0,1273.63387229229,0
234,0.132,0.306666666666667,75.5874122312962,0.63349294036211,0,1279.12367346597,0
235,0.132,0.306666666666667,75.5874525380828,0.633499626652607,0,1284.61347463964,0
236,0.132,0.306666666666667,75.5874922127808,0.633506273175319,0,1290.10327581331,0
237,0.132,0.306666666666667,75.5875312651851,0.633512880382442,0,1295.59307698699,0
238,0.132,0.306666666666667,75.5875697048702,0.633519448719377,0,1301.08287816066,0
239,0.132,0.306666666666667,75.5876075411959,0.633525978624852,0,1306.57267933433,0
240,0.132,0.306666666666667,75.5876447833133,0.633532470531038,0,1312.06248050801,0
241,0.132,0.306666666666667,75.5876814401699,0.63353892486367,0,1317.55228168168,0
242,0.132,0.306666666666667,75.5877175205151,0.633545342042161,0,1323.04208285536,0
243,0.132,0.306666666666667,75.5877530329052,0.63355172247971,0,1328.53188402903,0
244,0.132,0.306666666666667,75.5877879857084,0.633558066583413,0,1334.0216852027,0
245,0.132,0.306666666666667,75.5878223871099,0.633564374754377,0,1339.51148637638,0
246,0.132,0.306666666666667,75.5878562451161,0.633570647387813,0,1345.00128755005,0
247,0.132,0.306666666666667,75.5878895675597,0.633576884873152,0,1350.49108872372,0
248,0.132,0.306666666666667,75.5879223621038,0.633583087594136,0,1355.9808898974,0
249,0.132,0.306666666666667,75.5879546362463,0.633589255928922,0,1361.47069107107,0
250,0.132,0.306666666666667,75.5879863973241,0.633595390250179,0,1366.96049224475,0
251,0.132,0.306666666666667,75.5880176525173,0.63360149092518,0,1372.45029341842,0
252,0.132,0.306666666666667,75.5880484088529,0.6336075583159,0,1377.94009459209,0
253,0.132,0.306666666666667,75.5880786732088,0.633613592779102,0,1383.42989576577,0
254,0.132,0.306666666666667,75.5881084523176,0.633619594666429,0,1388.91969693944,0
255,0.132,0.306666666666667,75.5881377527699,0.633625564324494,0,1394.40949811311,0
256,0.132,0.306666666666667,75.5881665810183,0.633631502094961,0,1399.89929928679,0
257,0.132,0.306666666666667,75.5881949433806,0.633637408314632,0,1405.38910046046,0
258,0.132,0.306666666666667,75.5882228460429,0.633643283315531,0,1410.87890163413,0
259,0.132,0.306666666666667,75.5882502950633,0.63364912742498,0,1416.36870280781,0
260,0.132,0.306666666666667,75.5882772963747,0.633654940965686,0,1421.85850398148,0
261,0.132,0.306666666666667,75.588303855788,0.633660724255811,0,1427.34830515516,0
262,0.132,0.306666666666667,75.588329978995,0.633666477609053,0,1432.83810632883,0
263,0.132,0.306666666666667,75.5883556715715,0.633672201334719,0,1438.3279075025,0
264,0.132,0.306666666666667,75.5883809389799,0.6336778957378,0,1443.81770867618,0
265,0.132,0.306666666666667,75.588405786572,0.63368356111904,0,1449.30750984985,0
266,0.132,0.306666666666667,75.5884302195917,0.63368919777501,0,1454.79731102352,0
267,0.132,0.306666666666667,75.5884542431774,0.633694805998173,0,1460.2871121972,0
268,0.132,0.306666666666667,75.5884778623651,0.633700386076956,0,1465.77691337087,0
269,0.132,0.306666666666667,75.58850108209,0.633705938295814,0,1471.26671454454,0
270,0.132,0.306666666666667,75.5885239071896,0.633711462935297,0,1476.75651571822,0
271,0.132,0.306666666666667,75.5885463424056,0.633716960272112,0,1482.24631689189,0
272,0.132,0.306666666666667,75.5885683923865,0.633722430579186,0,1487.73611806557,0
273,0.132,0.306666666666667,75.5885900616896,0.63372787412573,0,1493.22591923924,0
274,0.132,0.306666666666667,75.5886113547829,0.633733291177296,0,1498.71572041291,0
275,0.132,0.306666666666667,75.5886322760478,0.633738681995839,0,1504.20552158659,0
276,0.132,0.306666666666667,75.5886528297804,0.633744046839774,0,1509.69532276026,0
277,0.132,0.306666666666667,75.5886730201943,0.633749385964034,0,1515.18512393393,0
278,0.132,0.306666666666667,75.5886928514215,0.633754699620123,0,1520.67492510761,0
279,0.132,0.306666666666667,75.5887123275155,0.633759988056174,0,1526.16472628128,0
280,0.132,0.306666666666667,75.5887314524519,0.633765251517002,0,1531.65452745495,0
281,0.132,0.306666666666667,75.5887502301311,0.633770490244159,0,1537.14432862863,0
282,0.132,0.306666666666667,75.5887686643795,0.633775704475981,0,1542.6341298023,0
283,0.132,0.306666666666667,75.5887867589514,0.633780894447641,0,1548.12393097598,0
284,0.132,0.306666666666667,75.5888045175306,0.633786060391203,0,1553.61373214965,0
285,0.132,0.306666666666667,75.588821943732,0.633791202535665,0,1559.10353332332,0
286,0.132,0.306666666666667,75.5888390411032,0.633796321107014,0,1564.593334497,0
287,0.132,0.306666666666667,75.5888558131258,0.633801416328263,0,1570.08313567067,0
288,0.132,0.306666666666667,75.5888722632173,0.63380648841951,0,1575.57293684434,0
289,0.132,0.306666666666667,75.588888394732,0.633811537597974,0,1581.06273801802,0
290,0.132,0.306666666666667,75.5889042109629,0.633816564078044,0,1586.55253919169,0
291,0.132,0.306666666666667,75.5889197151427,0.633821568071321,0,1592.04234036537,0
292,0.132,0.306666666666667,75.5889349104454,0.633826549786664,0,1597.53214153904,0
293,0.132,0.306666666666667,75.5889497999875,0.633831509430231,0,1603.02194271271,0
294,0.132,0.306666666666667,75.5889643868292,0.633836447205517,0,1608.51174388639,0
295,0.132,0.306666666666667,75.5889786739756,0.633841363313402,0,1614.00154506006,0
296,0.132,0.306666666666667,75.5889926643782,0.633846257952184,0,1619.49134623373,0
297,0.132,0.306666666666667,75.5890063609356,0.633851131317624,0,1624.98114740741,0
298,0.132,0.306666666666667,75.5890197664952,0.63385598360298,0,1630.47094858108,0
299,0.132,0.306666666666667,75.5890328838536,0.633860814999051,0,1635.96074975475,0
300,0.132,0.306666666666667,75.5890457157587,0.633865625694206,0,1641.45055092843,0
301,0.132,0.306666666666667,75.5890582649095,0.633870415874429,0,1646.9403521021,0
302,0.132,0.306666666666667,75.5890705339584,0.633875185723351,0,1652.43015327578,0
303,0.132,0.306666666666667,75.5890825255113,0.633879935422284,0,1657.91995444945,0
304,0.132,0.306666666666667,75.5890942421288,0.633884665150258,0,1663.40975562312,0
305,0.132,0.306666666666667,75.5891056863275,0.633889375084057,0,1668.8995567968,0
306,0.132,0.306666666666667,75.5891168605808,0.633894065398249,0,1674.38935797047,0
307,0.132,0.306666666666667,75.5891277673192,0.63389873626522,0,1679.87915914414,0
308,0.132,0.306666666666667,75.5891384089322,0.633903387855207,0,1685.36896031782,0
309,0.132,0.306666666666667,75.5891487877685,0.63390802033633,0,1690.85876149149,0
310,0.132,0.306666666666667,75.5891589061369,0.633912633874623,0,1696.34856266517,0
311,0.132,0.306666666666667,75.5891687663075,0.633917228634065,0,1701.83836383884,0
312,0.132,0.306666666666667,75.5891783705121,0.633921804776609,0,1707.32816501251,0
313,0.132,0.306666666666667,75.5891877209452,0.633926362462214,0,1712.81796618619,0
314,0.132,0.306666666666667,75.5891968197648,0.633930901848872,0,1718.30776735986,0
315,0.132,0.306666666666667,75.5892056690929,0.633935423092638,0,1723.79756853353,0
316,0.132,0.306666666666667,75.5892142710166,0.633939926347658,0,1729.28736970721,0
317,0.132,0.306666666666667,75.5892226275885,0.633944411766197,0,1734.77717088088,0
318,0.132,0.306666666666667,75.5892307408275,0.633948879498665,0,1740.26697205456,0
319,0.132,0.306666666666667,75.58923861272,0.633953329693646,0,1745.75677322823,0
320,0.132,0.306666666666667,75.5892462452193,0.633957762497922,0,1751.2465744019,0
321,0.132,0.306666666666667,75.5892536402477,0.633962178056502,0,1756.73637557558,0
322,0.132,0.306666666666667,75.5892607996962,0.633966576512642,0,1762.22617674925,0
323,0.132,0.306666666666667,75.5892677254256,0.633970958007878,0,1767.71597792292,0
324,0.132,0.306666666666667,75.5892744192666,0.633975322682042,0,1773.2057790966,0
325,0.132,0.306666666666667,75.589280883021,0.633979670673295,0,1778.69558027027,0
326,0.132,0.306666666666667,75.5892871184619,0.633984002118142,0,1784.18538144394,0
327,0.132,0.306666666666667,75.5892931273344,0.633988317151463,0,1789.67518261762,0
328,0.132,0.306666666666667,75.5892989113562,0.633992615906532,0,1795.16498379129,0
329,0.132,0.306666666666667,75.5893044722178,0.63399689851504,0,1800.65478496497,0
330,0.132,0.306666666666667,75.5893098115837,0.634001165107119,0,1806.14458613864,0
331,0.132,0.306666666666667,75.5893149310922,0.634005415811361,0,1811.63438731231,0
332,0.132,0.306666666666667,75.5893198323564,0.634009650754844,0,1817.12418848599,0
333,0.132,0.306666666666667,75.5893245169644,0.634013870063149,0,1822.61398965966,0
334,0.132,0.306666666666667,75.58932898648,0.634018073860383,0,1828.10379083333,0
335,0.132,0.306666666666667,75.5893332424432,0.634022262269198,0,1833.59359200701,0
336,0.132,0.306666666666667,75.5893372863704,0.634026435410815,0,1839.08339318068,0
