"t","EIR_tot"
358,22.7224949017944
359,22.7501533025865
360,22.777888348865
361,22.8056997578769
362,22.833587247748
363,22.8615505374628
364,22.8895893468622
365,22.9177033966346
366,22.9458924082713
367,22.9741561040494
368,23.0024942070295
369,23.0309064410532
370,23.0593925307002
371,23.087952201274
372,23.116585178801
373,23.1452911900311
374,23.1740699623984
375,23.2029212240083
376,23.2318447036384
377,23.2608401307417
378,23.2899072354099
379,23.3190457483626
380,23.3482554009495
381,23.3775359251556
382,23.4068870535667
383,23.436308519361
384,23.4658000563127
385,23.4953613987978
386,23.5249922817624
387,23.554692440716
388,23.584461611737
389,23.6142995314781
390,23.6442059371378
391,23.6741805664542
392,23.7042231577141
393,23.7343334497561
394,23.7645111819453
395,23.7947560941687
396,23.8250679268462
397,23.8554464209321
398,23.8858913178924
399,23.9164023597019
400,23.9469792888573
401,23.9776218483762
402,24.0083297817773
403,24.039102833079
404,24.0699407468145
405,24.1008432680281
406,24.1318101422576
407,24.1628411155358
408,24.1939359344062
409,24.2250943459162
410,24.2563160976032
411,24.2876009374971
412,24.3189486141379
413,24.3503588765645
414,24.3818314743049
415,24.4133661573806
416,24.444962676324
417,24.4766207821641
418,24.5083402264207
419,24.5401207611103
420,24.5719621387627
421,24.6038641124043
422,24.6358264355557
423,24.6678488622403
424,24.6999311469974
425,24.7320730448654
426,24.7642743113818
427,24.7965347025956
428,24.8288539750737
429,24.8612318858872
430,24.893668192613
431,24.9261626533487
432,24.9587150267132
433,24.9913250718358
434,25.0239925483598
435,25.0567172164593
436,25.0894988368332
437,25.1223371706989
438,25.1552319797974
439,25.18818302641
440,25.2211900733475
441,25.2542528839483
442,25.2873712220853
443,25.3205448521804
444,25.3537735391912
445,25.3870570486118
446,25.4203951464846
447,25.4537875994065
448,25.4872341745184
449,25.5207346395082
450,25.5542887626247
451,25.5878963126769
452,25.6215570590272
453,25.6552707715957
454,25.6890372208758
455,25.7228561779265
456,25.7567274143701
457,25.7906507023989
458,25.8246258147885
459,25.8586525248865
460,25.8927306066138
461,25.9268598344755
462,25.961039983566
463,25.9952708295602
464,26.0295521487172
465,26.0638837178929
466,26.0982653145382
467,26.1326967166935
468,26.1671777029948
469,26.2017080526859
470,26.2362875456111
471,26.2709159622135
472,26.3055930835445
473,26.340318691271
474,26.3750925676664
475,26.4099144956134
476,26.4447842586151
477,26.4797016407951
478,26.5146664268912
479,26.5496784022611
480,26.5847373528933
481,26.6198430654006
482,26.654995327019
483,26.6901939256154
484,26.725438649694
485,26.760729288389
486,26.7960656314661
487,26.8314474693331
488,26.8668745930389
489,26.9023467942687
490,26.9378638653486
491,26.9734255992554
492,27.0090317896099
493,27.0446822306762
494,27.0803767173696
495,27.1161150452603
496,27.1518970105669
497,27.1877224101587
498,27.2235910415651
499,27.2595027029725
500,27.2954571932209
501,27.3314543118091
502,27.3674938589019
503,27.4035756353226
504,27.4396994425545
505,27.4758650827475
506,27.5120723587193
507,27.5483210739498
508,27.5846110325846
509,27.6209420394426
510,27.6573139000105
511,27.6937264204413
512,27.7301794075607
513,27.7666726688697
514,27.8032060125384
515,27.8397792474076
516,27.8763921829971
517,27.9130446295005
518,27.9497363977836
519,27.986467299388
520,28.0232371465362
521,28.0600457521244
522,28.0968929297234
523,28.1337784935856
524,28.170702258642
525,28.2076640404986
526,28.2446636554397
527,28.2817009204329
528,28.3187756531223
529,28.3558876718288
530,28.3930367955556
531,28.4302228439863
532,28.4674456374812
533,28.5047049970793
534,28.542000744503
535,28.579332702152
536,28.6167006931029
537,28.6541045411138
538,28.6915440706229
539,28.7290191067442
540,28.7665294752692
541,28.8040750026713
542,28.8416555160996
543,28.8792708433783
544,28.9169208130106
545,28.9546052541771
546,28.9923239967317
547,29.0300768712032
548,29.0678637087981
549,29.1056843413954
550,29.1435386015453
551,29.1814263224734
552,29.2193473380774
553,29.2573014829243
554,29.2952885922511
555,29.3333085019674
556,29.3713610486494
557,29.4094460695395
558,29.4475634025496
559,29.4857128862573
560,29.5238943599029
561,29.562107663391
562,29.6003526372912
563,29.6386291228327
564,29.6769369619039
565,29.7152759970553
566,29.7536460714947
567,29.7920470290851
568,29.830478714346
569,29.8689409724525
570,29.9074336492311
571,29.9459565911592
572,29.9845096453666
573,30.0230926596311
574,30.0617054823763
575,30.1003479626733
576,30.139019950238
577,30.1777212954278
578,30.2164518492412
579,30.2552114633183
580,30.2939999899364
581,30.3328172820078
582,30.3716631930817
583,30.4105375773403
584,30.4494402895959
585,30.4883711852909
586,30.5273301204973
587,30.5663169519117
588,30.6053315368545
589,30.6443737332706
590,30.6834433997249
591,30.7225403954
592,30.7616645800968
593,30.8008158142314
594,30.8399939588321
595,30.8791988755382
596,30.9184304265998
597,30.9576884748732
598,30.996972883819
599,31.0362835175027
600,31.0756202405904
601,31.1149829183465
602,31.1543714166329
603,31.1937856019072
604,31.2332253412186
605,31.2726905022069
606,31.3121809531018
607,31.3516965627183
608,31.3912372004549
609,31.4308027362935
610,31.4703930407954
611,31.5100079850985
612,31.5496474409167
613,31.5893112805377
614,31.6289993768185
615,31.668711603185
616,31.7084478336304
617,31.7482079427109
618,31.7879918055438
619,31.827799297807
620,31.8676302957348
621,31.9074846761154
622,31.9473623162902
623,31.9872630941504
624,32.0271868881344
625,32.0671335772254
626,32.1071030409504
627,32.147095159376
628,32.1871098131065
629,32.2271468832827
630,32.2672062515778
631,32.3072878001956
632,32.3473914118686
633,32.3875169698551
634,32.4276643579362
635,32.4678334604144
636,32.5080241621108
637,32.548236348362
638,32.5884699050182
639,32.6287247184411
640,32.6690006755009
641,32.7092976635731
642,32.749615570538
643,32.7899542847763
644,32.8303136951673
645,32.8706936910867
646,32.9110941624043
647,32.95151499948
648,32.9919560931632
649,33.0324173347895
650,33.0728986161778
651,33.1133998296281
652,33.1539208679197
653,33.1944616243075
654,33.2350219925203
655,33.2756018667581
656,33.3162011416897
657,33.3568197124498
658,33.3974574746371
659,33.4381143243116
660,33.4787901579915
661,33.5194848726517
662,33.5601983657208
663,33.6009305350784
664,33.6416812790531
665,33.6824504964199
666,33.7232380863974
667,33.7640439486456
668,33.8048679832634
669,33.8457100907862
670,33.8865701721833
671,33.9274481288556
672,33.968343862633
673,34.0092572757718
674,34.0501882709529
675,34.0911367512788
676,34.132102620271
677,34.1730857818682
678,34.2140861404236
679,34.2551036007023
680,34.2961380678792
681,34.3371894475362
682,34.3782576456605
683,34.4193425686412
684,34.4604441232681
685,34.5015622167284
686,34.5426967566046
687,34.5838476508726
688,34.6250148078985
689,34.666198136437
690,34.7073975456287
691,34.7486129449981
692,34.7898442444506
693,34.8310913542712
694,34.8723541851212
695,34.9136326480366
696,34.9549266544255
697,34.9962361160661
698,35.0375609451039
699,35.0789010540503
700,35.1202563557793
701,35.1616267635263
702,35.2030121908851
703,35.2444125518062
704,35.2858277605942
705,35.3272577319061
706,35.3687023807485
707,35.4101616224758
708,35.4516353727883
709,35.4931235477294
710,35.5346260636837
711,35.5761428373755
712,35.6176737858657
713,35.6592188265501
714,35.7007778771577
715,35.742350855748
716,35.7839376807093
717,35.8255382707565
718,35.8671525449291
719,35.9087804225889
720,35.9504218234186
721,35.9920766674193
722,36.0337448749082
723,36.0754263665175
724,36.1171210631918
725,36.158828886186
726,36.2005497570637
727,36.2422835976954
728,36.284030330256
729,36.3257898772232
730,36.367562161376
731,36.4093471057917
732,36.4511446338454
733,36.4929546692069
734,36.5347771358397
735,36.5766119579987
736,36.6184590602285
737,36.6603183673615
738,36.7021898045163
739,36.7440732970957
740,36.785968770785
741,36.82787615155
742,36.8697953656358
743,36.9117263395644
744,36.9536690001333
745,36.9956232744139
746,37.0375890897496
747,37.0795663737539
748,37.1215550543092
749,37.1635550595647
750,37.205566317935
751,37.2475887580984
752,37.2896223089952
753,37.3316668998259
754,37.3737224600502
755,37.4157889193848
756,37.4578662078017
757,37.4999542555276
758,37.5420529930412
759,37.5841623510721
760,37.6262822605998
761,37.6684126528511
762,37.7105534592994
763,37.7527046116631
764,37.7948660419039
765,37.8370376822252
766,37.8792194650713
767,37.9214113231251
768,37.9636131893072
769,38.0058249967744
770,38.0480466789183
771,38.0902781693635
772,38.1325194019669
773,38.1747703108159
774,38.2170308302269
775,38.2593008947443
776,38.3015804391393
777,38.3438693984076
778,38.3861677077694
779,38.4284753026673
780,38.4707921187648
781,38.513118091946
782,38.5554531583133
783,38.5977972541867
784,38.6401503161023
785,38.6825122808115
786,38.724883085279
787,38.7672626666824
788,38.8096509624106
789,38.8520479100624
790,38.894453447446
791,38.9368675125771
792,38.9792900436779
793,39.0217209791766
794,39.0641602577056
795,39.1066078181001
796,39.1490635993979
797,39.191527540838
798,39.2339995818587
799,39.2764796620977
800,39.3189677213904
801,39.3614636997685
802,39.4039675374601
803,39.4464791748874
804,39.4889985526662
805,39.5315256116053
806,39.5740602927048
807,39.6166025371551
808,39.6591522863369
809,39.7017094818189
810,39.7442740653576
811,39.7868459788963
812,39.8294251645642
813,39.8720115646745
814,39.9146051217252
815,39.9572057783968
816,39.9998134775516
817,40.0424281622335
818,40.0850497756664
819,40.1276782612532
820,40.1703135625761
821,40.2129556233939
822,40.2556043876427
823,40.2982597994345
824,40.3409218030562
825,40.3835903429687
826,40.4262653638069
827,40.4689468103775
828,40.5116346276593
829,40.5543287608023
830,40.5970291551263
831,40.6397357561205
832,40.6824485094431
833,40.7251673609196
834,40.7678922565428
835,40.8106231424722
836,40.853359965032
837,40.896102670712
838,40.9388512061661
839,40.9816055182109
840,41.0243655538264
841,41.0671312601545
842,41.1099025844978
843,41.1526794743199
844,41.1954618772445
845,41.2382497410539
846,41.2810430136895
847,41.3238416432503
848,41.3666455779923
849,41.4094547663286
850,41.4522691568278
851,41.4950886982137
852,41.5379133393653
853,41.580743029315
854,41.6235777172487
855,41.6664173525055
856,41.7092618845761
857,41.7521112631029
858,41.7949654378799
859,41.8378243588504
860,41.8806879761083
861,41.9235562398966
862,41.9664291006065
863,42.0093065087776
864,42.0521884150973
865,42.0950747703992
866,42.1379655256638
867,42.1808606320177
868,42.2237600407318
869,42.266663703223
870,42.3095715710517
871,42.3524835959219
872,42.3953997296813
873,42.43831992432
874,42.4812441319701
875,42.5241723049057
876,42.5671043955418
877,42.6100403564338
878,42.6529801402781
879,42.6959236999097
880,42.7388709883033
881,42.7818219585726
882,42.8247765639688
883,42.8677347578812
884,42.9106964938367
885,42.9536617254981
886,42.9966304066655
887,43.0396024912744
888,43.0825779333956
889,43.1255566872352
890,43.1685387071337
891,43.2115239475654
892,43.2545123631388
893,43.2975039085952
894,43.3404985388085
895,43.3834962087856
896,43.4264968736647
897,43.4695004887156
898,43.5125070093396
899,43.5555163910679
900,43.5985285895625
901,43.6415435606151
902,43.6845612601467
903,43.7275816442074
904,43.770604668976
905,43.8136302907591
906,43.8566584659916
907,43.8996891512356
908,43.9427223031799
909,43.9857578786406
910,44.0287958345596
911,44.0718361280044
912,44.1148787161688
913,44.1579235563706
914,44.2009706060533
915,44.2440198227843
916,44.2870711642547
917,44.3301245882797
918,44.3731800527974
919,44.4162375158688
920,44.4592969356775
921,44.5023582705292
922,44.545421478851
923,44.5884865191921
924,44.631553350222
925,44.6746219307313
926,44.7176922196311
927,44.7607641759519
928,44.8038377588441
929,44.8469129275779
930,44.8899896415415
931,44.9330678602424
932,44.976147543306
933,45.0192286504754
934,45.062311141612
935,45.1053949766936
936,45.1484801158152
937,45.1915665191885
938,45.2346541471411
939,45.2777429601165
940,45.3208329186741
941,45.3639239834879
942,45.4070161153471
943,45.4501092751556
944,45.493203423931
945,45.5362985228053
946,45.5793945330238
947,45.6224914159446
948,45.6655891330398
949,45.7086876458929
950,45.7517869162002
951,45.79488690577
952,45.837987576522
953,45.881088890487
954,45.9241908098073
955,45.9672932967353
956,46.0103963136339
957,46.0534998229764
958,46.0966037873449
959,46.139708169432
960,46.1828129320382
961,46.2259180380735
962,46.2690234505563
963,46.3121291326126
964,46.3552350474767
965,46.3983411584902
966,46.4414474291018
967,46.4845538228672
968,46.5276603034487
969,46.5707668346144
970,46.613873380239
971,46.6569799043023
972,46.7000863708895
973,46.7431927441914
974,46.7862989885024
975,46.8294050682222
976,46.8725109478543
977,46.9156165920056
978,46.9587219653873
979,47.001827032813
980,47.0449317591993
981,47.0880361095659
982,47.1311400490341
983,47.1742435428272
984,47.2173465562708
985,47.2604490547908
986,47.3035510039151
987,47.3466523692719
988,47.3897531165894
989,47.432853211697
990,47.475952620523
991,47.5190513090953
992,47.5621492435417
993,47.6052463900881
994,47.6483427150594
995,47.691438184879
996,47.7345327660677
997,47.7776264252448
998,47.8207191291264
999,47.8638108445259
1000,47.9069015383537
1001,47.9499911776164
1002,47.9930797294168
1003,48.0361671609543
1004,48.0792534395227
1005,48.1223385325124
1006,48.1654224074079
1007,48.2085050317886
1008,48.2515863733288
1009,48.2946663997964
1010,48.3377450790532
1011,48.3808223790548
1012,48.4238982678495
1013,48.4669727135791
1014,48.5100456844779
1015,48.5531171488721
1016,48.5961870751805
1017,48.6392554319133
1018,48.6823221876722
1019,48.7253873111502
1020,48.7684507711308
1021,48.8115125364885
1022,48.8545725761878
1023,48.8976308592829
1024,48.9406873549183
1025,48.9837420323274
1026,49.0267948608327
1027,49.0698458098458
1028,49.1128948488662
1029,49.1559419474821
1030,49.1989870753695
1031,49.2420302022916
1032,49.2850712980997
1033,49.3281103327312
1034,49.3711472762108
1035,49.4141820986495
1036,49.4572147702443
1037,49.5002452612779
1038,49.5432735421193
1039,49.5862995832216
1040,49.6293233551238
1041,49.672344828449
1042,49.7153639739049
1043,49.7583807622834
1044,49.8013951644597
1045,49.8444071513931
1046,49.8874166941258
1047,49.9304237637827
1048,49.9734283315717
1049,50.0164303687828
1050,50.0594298467879
1051,50.1024267370413
1052,50.1454210110779
1053,50.1884126405142
1054,50.2314015970476
1055,50.2743878524559
1056,50.3173713785976
1057,50.3603521474106
1058,50.4033301309128
1059,50.4463053012019
1060,50.489277630454
1061,50.5322470909248
1062,50.5752136549481
1063,50.6181772949359
1064,50.6611379833788
1065,50.7040956928444
1066,50.7470503959781
1067,50.7900020655026
1068,50.8329506742168
1069,50.8758961949971
1070,50.9188386007954
1071,50.9617778646397
1072,51.0047139596344
1073,51.0476468589583
1074,51.0905765358662
1075,51.1335029636874
1076,51.1764261158257
1077,51.2193459657595
1078,51.262262487041
1079,51.3051756532962
1080,51.3480854382246
1081,51.3909918155988
1082,51.4338947592644
1083,51.4767942431396
1084,51.5196902412147
1085,51.5625827275527
1086,51.6054716762876
1087,51.6483570616255
1088,51.6912388578435
1089,51.7341170392896
1090,51.7769915803829
1091,51.8198624556122
1092,51.8627296395368
1093,51.9055931067864
1094,51.9484528320593
1095,51.9913087901238
1096,52.034160955817
1097,52.0770093040447
1098,52.1198538097816
1099,52.1626944480699
1100,52.2055311940207
1101,52.248364022812
1102,52.2911929096895
1103,52.3340178299662
1104,52.3768387590218
1105,52.4196556723026
1106,52.4624685453214
1107,52.505277353657
1108,52.5480820729541
1109,52.5908826789227
1110,52.6336791473384
1111,52.6764714540419
1112,52.719259574938
1113,52.762043485997
1114,52.8048231632525
1115,52.8475985828026
1116,52.8903697208093
1117,52.9331365534974
1118,52.9758990571555
1119,53.0186572081349
1120,53.0614109828494
1121,53.1041603577759
1122,53.1469053094526
1123,53.1896458144803
1124,53.2323818495211
1125,53.2751133912985
1126,53.3178404165974
1127,53.3605629022636
1128,53.4032808252031
1129,53.445994162383
1130,53.48870289083
1131,53.5314069876309
1132,53.5741064299322
1133,53.6168011949395
1134,53.6594912599182
1135,53.702176602192
1136,53.7448571991434
1137,53.7875330282137
1138,53.8302040669017
1139,53.8728702927649
1140,53.9155316834179
1141,53.9581882165329
1142,54.0008398698395
1143,54.043486621124
1144,54.0861284482299
1145,54.1287653290563
1146,54.1713972415597
1147,54.2140241637517
1148,54.2566460736999
1149,54.2992629495278
1150,54.3418747694139
1151,54.3844815115917
1152,54.4270831543498
1153,54.4696796760313
1154,54.5122710550336
1155,54.5548572698084
1156,54.5974382988611
1157,54.6400141207511
1158,54.682584714091
1159,54.7251500575468
1160,54.7677101298373
1161,54.8102649097344
1162,54.8528143760624
1163,54.8953585076977
1164,54.9378972835693
1165,54.9804306826578
1166,55.0229586839953
1167,55.0654812666659
1168,55.1079984098043
1169,55.1505100925968
1170,55.19301629428
1171,55.2355169941413
1172,55.2780121715186
1173,55.3205018057998
1174,55.3629858764226
1175,55.4054643628748
1176,55.4479372446932
1177,55.4904045014646
1178,55.5328661128242
1179,55.5753220584565
1180,55.6177723180945
1181,55.6602168715197
1182,55.702655698562
1183,55.745088779099
1184,55.7875160930566
1185,55.8299376204081
1186,55.8723533411742
1187,55.9147632354229
1188,55.9571672832694
1189,55.9995654648754
1190,56.0419577604498
1191,56.084344150247
1192,56.1267246145689
1193,56.1690991337623
1194,56.2114676882205
1195,57.0377027118017
1196,53.6689441540347
1197,50.5046774424855
1198,47.530153741385
1199,44.7339487744955
1200,42.1060538074888
1201,39.6390547098397
1202,37.329388611301
1203,35.1776520321138
1204,33.187483952267
1205,31.3634509581421
1206,29.7088186526487
1207,28.2239341527833
1208,26.905509743662
1209,25.7467202191407
1210,24.7377738725859
1211,23.8659856962643
1212,23.1143861917325
1213,22.4615318849291
1214,21.8855554559764
1215,21.3699151767282
1216,20.9058605657042
1217,20.49097844896
1218,20.1257984861055
1219,19.8107883945626
1220,19.5447783747254
1221,19.3247032196043
1222,19.1460925009924
1223,19.0037781891806
1224,18.8925200219222
1225,18.8074297614798
1226,18.7441618503216
1227,18.6989166372608
1228,18.668358110334
1229,18.6495371066788
1230,18.6398558397616
1231,18.6370638945903
1232,18.6392610696451
1233,18.6448893127529
1234,18.6527084951435
1235,18.6617596399986
1236,18.6713223046242
1237,18.6808720868336
1238,18.6900420105985
1239,18.6985894814313
1240,18.7063689595526
1241,18.713309707421
1242,18.7193976543509
1243,18.7246604131131
1244,18.7291547227888
1245,18.7329559161255
1246,18.7361493433339
1247,18.7388238531554
1248,18.741067372838
1249,18.7429644243008
1250,18.7445951651513
1251,18.7460354003331
1252,18.7473570129209
1253,18.7486283888603
1254,18.7499145959457
1255,18.7512772524089
1256,18.7527741459989
1257,18.7544587229003
1258,18.7563795683704
1259,18.7585799740107
1260,18.7610976461641
1261,18.7639645747517
1262,18.7672070585642
1263,18.7708458692616
1264,18.7748965330276
1265,18.7793697057146
1266,18.7842716177651
1267,18.7896045658565
1268,18.7953674285074
1269,18.8015561861667
1270,18.8081644276867
1271,18.8151838291476
1272,18.8226045946951
1273,18.8304158521492
1274,18.8386060004255
1275,18.8471630076529
1276,18.8560746613835
1277,18.8653287736841
1278,18.8749133444136
1279,18.8848166873767
1280,18.8950275238617
1281,18.9055350483958
1282,18.9163289714817
1283,18.9273995434297
1284,18.9387375636785
1285,18.9503343790524
1286,18.9621818738925
1287,18.9742724544215
1288,18.9865990287999
1289,18.9991549845053
1290,19.0119341638658
1291,19.0249308384088
1292,19.0381396824925
1293,19.0515557463338
1294,19.0651744290576
1295,19.0789914519366
1296,19.0930028321133
1297,19.1072048569911
1298,19.1215940593631
1299,19.1361671937663
1300,19.1509212141308
1301,19.1658532529355
1302,19.1809606018503
1303,19.1962406939089
1304,19.2116910874372
1305,19.2273094516448
1306,19.2430935539176
1307,19.2590412485559
1308,19.2751504669684
1309,19.2914192093048
1310,19.3078455373548
1311,19.3244275686475
1312,19.3411634714042
1313,19.3580514604181
1314,19.3750897937256
1315,19.3922767699504
1316,19.4096107262211
1317,19.4270900363892
1318,19.4447131096909
1319,19.4624783897049
1320,19.4803843535831
1321,19.4984295114169
1322,19.5166124056475
1323,19.5349316106374
1324,19.5533857323044
1325,19.5719734078504
1326,19.5906933054027
1327,19.609544123657
1328,19.6285245915502
1329,19.6476334679293
1330,19.6668695412342
1331,19.6862316290249
1332,19.7057185775364
1333,19.7253292612117
1334,19.7450625822434
1335,19.7649174700537
1336,19.7848928806745
1337,19.8049877961613
1338,19.8252012239882
1339,19.8455321964737
1340,19.8659797700917
1341,19.8865430247843
1342,19.9072210632942
1343,19.9280130105139
1344,19.9489180128475
1345,19.9699352374738
1346,19.9910638716736
1347,20.0123031221705
1348,20.0336522145254
1349,20.0551103924775
1350,20.0766769172803
1351,20.0983510670922
1352,20.1201321363967
1353,20.1420194354673
1354,20.1640122897519
1355,20.1861100393237
1356,20.2083120383605
1357,20.2306176546809
1358,20.2530262692481
1359,20.2755372756646
1360,20.2981500797233
1361,20.3208640989881
1362,20.3436787624194
1363,20.3665935099229
1364,20.3896077919594
1365,20.412721069178
1366,20.4359328121012
1367,20.4592425007731
1368,20.4826496243988
1369,20.5061536810319
1370,20.5297541772877
1371,20.5534506280868
1372,20.5772425563263
1373,20.6011294926064
1374,20.6251109749747
1375,20.649186548715
1376,20.6733557660843
1377,20.6976181860557
1378,20.7219733740947
1379,20.7464209019649
1380,20.7709603475369
1381,20.7955912945429
1382,20.8203133323805
