"t","EIR_tot","slide_prev0to5","prop_killed_ivm","mv_dead","mvx_dead"
115,45.7655592989505,0.627915045009633,0,641.211172806525,0
116,43.1917561200721,0.62606608292158,0,646.815299569934,0
117,40.9498530663315,0.62406435124529,0,652.39544821419,0
118,38.9707143152619,0.621939952362759,0,657.956257562295,0
119,37.1829589165379,0.619716349486502,0,663.501467817537,0
120,35.5338639638794,0.617412240222829,0,669.034094992856,0
121,34.0000146930369,0.615042950873632,0,674.556571357267,0
122,32.5826989478775,0.61262144269178,0,680.070858546944,0
123,31.2950865285784,0.610158989460965,0,685.578538751776,0
124,30.1501470807335,0.607665593333133,0,691.080888228883,0
125,29.1538094353868,0.605150214562081,0,696.578936557159,0
126,28.3033833593129,0.602620885941977,0,702.073514372999,0
127,27.5891755238091,0.60008476609772,0,707.565291861053,0
128,26.9972276392974,0.597548129974787,0,713.054809795385,0
129,26.5119163851531,0.595016151393081,0,718.542504571355,0
130,26.1178575729553,0.592492410184975,0,724.028728377494,0
131,25.8009522751442,0.589978530979424,0,729.513765464762,0
132,25.5487055616386,0.587474474814886,0,734.997845269793,0
133,25.3501420650444,0.584979428913528,0,740.481153004461,0
134,25.1956260418932,0.582492796963459,0,745.96383819126,0
135,25.0767385875622,0.580014836029449,0,751.446021549071,0
136,24.9862216495411,0.577546804185627,0,756.927800548925,0
137,24.917940829558,0.575090744735977,0,762.409253898969,0
138,24.8668256924277,0.572649117730299,0,767.890445161356,0
139,24.8287740913428,0.570224444856618,0,773.371425670288,0
140,24.8005289138411,0.567819050730482,0,778.852236887344,0
141,24.7795438633592,0.565434917795939,0,784.332912303219,0
142,24.7638533971241,0.563073636567796,0,789.813478972482,0
143,24.7519566324262,0.56073641851398,0,795.293958751828,0
144,24.7427193059692,0.558424137558562,0,800.774369299918,0
145,24.7352939700975,0.55613737592574,0,806.254724884823,0
146,24.7290563902912,0.553876464354013,0,811.735037036071,0
147,24.7235551973838,0.551641516944916,0,817.215315070808,0
148,24.7184716377445,0.54943246410835,0,822.695566518784,0
149,24.7135868370271,0.547249085684276,0,828.175797465633,0
150,24.7087548921228,0.545091043989228,0,833.656012830238,0
151,24.7038811051518,0.542957915173855,0,839.136216588604,0
152,24.6989052660027,0.540849217148893,0,844.616411954733,0
153,24.6937900081818,0.538764432959029,0,850.096601526775,0
154,24.6885138841902,0.536703029273265,0,855.576787405141,0
155,24.6830682691189,0.534664470325759,0,861.056971287888,0
156,24.6774567653777,0.532648227963474,0,866.5371545478,0
157,24.6716957049805,0.530653788570154,0,872.017338294692,0
158,24.6658145914706,0.528680657582283,0,877.497523425778,0
159,24.6598557596417,0.526728362220779,0,882.977710666351,0
160,24.6538729966646,0.524796452897981,0,888.457900602678,0
161,24.6479292389326,0.52288450362576,0,893.9380937086,0
162,24.6420936670498,0.520992111647542,0,899.418290367037,0
163,24.6364385821895,0.519118896480982,0,904.898490887354,0
164,24.6310364023383,0.517264498546922,0,910.378695519415,0
165,24.6259570144955,0.515428577571251,0,915.858904464964,0
166,24.6212656136833,0.51361081094901,0,921.339117886815,0
167,24.6170210780376,0.511810892238185,0,926.819335916272,0
168,24.6132748702297,0.510028529895724,0,932.29955865914,0
169,24.6100704184136,0.508263446297565,0,937.779786200602,0
170,24.6074429119217,0.506515377021539,0,943.260018609158,0
171,24.6054194410522,0.504784070327973,0,948.74025593979,0
172,24.6040194063362,0.503069286753567,0,954.220498236537,0
173,24.6032551244839,0.501370798736415,0,959.700745534593,0
174,24.6031325630274,0.499688390208893,0,965.180997861995,0
175,24.6036521451521,0.498021856120116,0,970.661255240977,0
176,24.604809574405,0.496371001874286,0,976.141517689065,0
177,24.6065966408304,0.494735642688538,0,981.621785219988,0
178,24.60900197992,0.493115602886185,0,987.102057844411,0
179,24.612011766218,0.491510715146906,0,992.582335570497,0
180,24.6156103303881,0.489920819738047,0,998.062618404384,0
181,24.6197806959192,0.488345763748665,0,1003.54290635058,0
182,24.6245050356477,0.486785400345789,0,1009.02319941228,0
183,24.6297650520116,0.485239588068482,0,1014.50349759159,0
184,24.6355422867672,0.483708190172486,0,1019.98380088977,0
185,24.6418183677994,0.482191074033391,0,1025.46410930735,0
186,24.6485752009917,0.480688110613082,0,1030.94442284432,0
187,24.6557951155857,0.479199173990712,0,1036.4247415002,0
188,24.6634609713233,0.477724140957643,0,1041.90506527413,0
189,24.6715562351012,0.476262890672927,0,1047.38539416494,0
190,24.6800650337171,0.474815304374623,0,1052.86572817124,0
191,24.688972188273,0.473381265141029,0,1058.34606729144,0
192,24.6982632348777,0.471960657696333,0,1063.82641152377,0
193,24.707924434945,0.470553368254469,0,1069.30676086634,0
194,24.7179427772579,0.469159284395269,0,1074.78711531718,0
195,24.7283059732578,0.467778294967123,0,1080.2674748742,0
196,24.7390024467868,0.466410290011693,0,1085.74783953527,0
197,24.7500213188958,0.465055160706271,0,1091.22820929818,0
198,24.7613523880784,0.463712799319963,0,1096.7085841607,0
199,24.7729861062992,0.462383099180247,0,1102.18896412057,0
200,24.7849135515391,0.461065954647818,0,1107.66934917547,0
201,24.7971263973636,0.459761261097642,0,1113.14973932308,0
202,24.8096168800012,0.458468914904592,0,1118.63013456106,0
203,24.8223777635189,0.45718881343221,0,1124.11053488707,0
204,24.8354023040185,0.455920855024164,0,1129.59094029873,0
205,24.8486842134826,0.454664938997711,0,1135.07135079367,0
206,24.8622176237685,0.453420965638618,0,1140.55176636952,0
207,24.8759970512727,0.452188836196895,0,1146.03218702389,0
208,24.8900173629729,0.450968452883434,0,1151.5126127544,0
209,24.9042737442046,0.449759718867194,0,1156.99304355865,0
210,24.918761668333,0.448562538272578,0,1162.47347943425,0
211,24.9334768685165,0.447376816176569,0,1167.95392037883,0
212,24.9484153118713,0.44620245860572,0,1173.43436638998,0
213,24.9635731760493,0.44503937253275,0,1178.91481746532,0
214,24.9789468280573,0.443887465872474,0,1184.39527360245,0
215,24.9945328052721,0.442746647476767,0,1189.875734799,0
216,25.0103277986829,0.441616827128771,0,1195.35620105257,0
217,25.0263286381948,0.440497915536247,0,1200.83667236078,0
218,25.0425322796685,0.439389824323898,0,1206.31714872124,0
219,25.0589357935935,0.438292466024621,0,1211.79763013159,0
220,25.0755363553225,0.437205754069954,0,1217.27811658942,0
221,25.0923312366866,0.436129602779771,0,1222.75860809238,0
222,25.109317798655,0.435063927351145,0,1228.23910463807,0
223,25.1264934849993,0.434008643846464,0,1233.71960622414,0
224,25.1438558168843,0.432963669181109,0,1239.20011284821,0
225,25.161402388262,0.431928921110777,0,1244.6806245079,0
226,25.1791308617786,0.430904318218376,0,1250.16114120087,0
227,25.1970389652449,0.429889779900653,0,1255.64166292473,0
228,25.2151244886107,0.428885226354784,0,1261.12218967713,0
229,25.2333852813727,0.427890578565019,0,1266.6027214557,0
230,25.2518192501764,0.426905758289235,0,1272.0832582581,0
231,25.2704243567314,0.425930688045595,0,1277.56380008197,0
232,25.2891986159883,0.424965291099461,0,1283.04434692494,0
233,25.3081400945312,0.424009491450587,0,1288.52489878468,0
234,25.3272469089953,0.423063213820425,0,1294.00545565883,0
235,25.3465172246611,0.422126383639743,0,1299.48601754505,0
236,25.3659492541788,0.421198927036618,0,1304.96658444099,0
237,25.3855412563739,0.420280770824796,0,1310.44715634431,0
238,25.4052915350013,0.419371842492243,0,1315.92773325268,0
239,25.4251984376007,0.418472070190074,0,1321.40831516376,0
240,25.4452603544201,0.417581382721883,0,1326.88890207519,0
241,25.4654757173317,0.416699709533441,0,1332.36949398467,0
242,25.4858429986867,0.415826980702561,0,1337.85009088986,0
243,25.5063607102329,0.414963126929375,0,1343.33069278842,0
244,25.5270274020777,0.414108079526979,0,1348.81129967803,0
245,25.547841661597,0.41326177041236,0,1354.29191155638,0
246,25.5688021123077,0.412424132097515,0,1359.77252842113,0
247,25.5899074127902,0.411595097680916,0,1365.25315026997,0
248,25.6111562556581,0.410774600839322,0,1370.73377710057,0
249,25.6325473664486,0.409962575819776,0,1376.21440891063,0
250,25.6540795025219,0.409158957431783,0,1381.69504569784,0
251,25.6757514520093,0.408363681039799,0,1387.17568745987,0
252,25.6975620328116,0.407576682555998,0,1392.65633419442,0
253,25.719510091514,0.406797898433152,0,1398.13698589919,0
254,25.7415945023513,0.406027265657679,0,1403.61764257187,0
255,25.7638141662276,0.40526472174296,0,1409.09830421015,0
256,25.7861680097743,0.404510204722874,0,1414.57897081174,0
257,25.808654984342,0.40376365314537,0,1420.05964237434,0
258,25.8312740650655,0.403025006066223,0,1425.54031889566,0
259,25.8540242499925,0.402294203043006,0,1431.02100037339,0
260,25.8769045592211,0.401571184129216,0,1436.50168680524,0
261,25.8999140340064,0.400855889868406,0,1441.98237818894,0
262,25.9230517359434,0.400148261288498,0,1447.46307452218,0
263,25.9463167462203,0.399448239896287,0,1452.94377580268,0
264,25.9697081648433,0.398755767672013,0,1458.42448202816,0
265,25.9932251098743,0.398070787063959,0,1463.90519319635,0
266,26.016866716736,0.397393240983215,0,1469.38590930494,0
267,26.0406321375824,0.396723072798611,0,1474.86663035167,0
268,26.0645205406153,0.396060226331649,0,1480.34735633427,0
269,26.0885311094495,0.395404645851494,0,1485.82808725046,0
270,26.1126630425353,0.39475627607012,0,1491.30882309797,0
271,26.1369155526256,0.394115062137599,0,1496.78956387452,0
272,26.1612878661865,0.393480949637328,0,1502.27030957785,0
273,26.1857792228735,0.392853884581381,0,1507.7510602057,0
274,26.2103888750642,0.392233813405982,0,1513.2318157558,0
275,26.2351160873925,0.391620682967085,0,1518.71257622588,0
276,26.259960136256,0.391014440535887,0,1524.1933416137,0
277,26.2849203093854,0.390415033794484,0,1529.67411191699,0
278,26.3099959054677,0.38982241083166,0,1535.15488713349,0
279,26.335186233731,0.389236520138691,0,1540.63566726095,0
280,26.360490613542,0.388657310605146,0,1546.11645229712,0
281,26.3859083740531,0.388084731514819,0,1551.59724223974,0
282,26.4114388538921,0.387518732541796,0,1557.07803708657,0
283,26.4370814007924,0.38695926374646,0,1562.55883683537,0
284,26.4628353712654,0.386406275571565,0,1568.03964148389,0
285,26.4887001303185,0.385859718838439,0,1573.52045102988,0
286,26.5146750511795,0.385319544743266,0,1579.0012654711,0
287,26.5407595149791,0.384785704853306,0,1584.48208480533,0
288,26.5669529104831,0.384258151103224,0,1589.96290903031,0
289,26.593254633868,0.383736835791533,0,1595.44373814381,0
290,26.6196640884623,0.383221711577067,0,1600.9245721436,0
291,26.646180684485,0.382712731475417,0,1606.40541102746,0
292,26.6728038388257,0.382209848855487,0,1611.88625479313,0
293,26.69953297486,0.381713017436172,0,1617.36710343841,0
294,26.726367522206,0.381222191282981,0,1622.84795696107,0
295,26.7533069165131,0.380737324804692,0,1628.32881535888,0
296,26.7803505992874,0.380258372750134,0,1633.80967862961,0
297,26.8074980177205,0.379785290205049,0,1639.29054677105,0
298,26.834748624475,0.379318032588859,0,1644.77141978098,0
299,26.862101877513,0.378856555651551,0,1650.25229765718,0
300,26.8895572399604,0.378400815470658,0,1655.73318039743,0
301,26.917114179934,0.377950768448254,0,1661.21406799953,0
302,26.9447721703665,0.377506371307905,0,1666.69496046127,0
303,26.9725306888682,0.377067581091742,0,1672.17585778042,0
304,27.0003892176133,0.376634355157634,0,1677.65675995478,0
305,27.0283472431709,0.376206651176284,0,1683.13766698215,0
306,27.0564042563666,0.375784427128377,0,1688.61857886032,0
307,27.0845597521778,0.375367641301834,0,1694.09949558709,0
308,27.1128132296181,0.374956252289119,0,1699.58041716026,0
309,27.1411641915909,0.374550218984461,0,1705.06134357763,0
310,27.1696121447795,0.374149500581184,0,1710.542274837,0
311,27.1981565995689,0.373754056569131,0,1716.02321093617,0
312,27.2267970699203,0.37336384673206,0,1721.50415187295,0
313,27.2555330732564,0.372978831145026,0,1726.98509764516,0
314,27.284364130379,0.372598970171867,0,1732.46604825058,0
315,27.3132897653953,0.372224224462774,0,1737.94700368705,0
316,27.3423095055975,0.37185455495177,0,1743.42796395236,0
317,27.371422881376,0.371489922854244,0,1748.90892904434,0
318,27.4006294261626,0.371130289664614,0,1754.3898989608,0
319,27.4299286763428,0.370775617153966,0,1759.87087369955,0
320,27.45932017116,0.370425867367651,0,1765.35185325843,0
321,27.4888034526504,0.370081002622981,0,1770.83283763523,0
322,27.5183780655974,0.369740985507016,0,1776.3138268278,0
323,27.5480435574368,0.369405778874267,0,1781.79482083395,0
324,27.5777994781858,0.369075345844435,0,1787.27581965152,0
325,27.6076453804024,0.368749649800249,0,1792.75682327831,0
326,27.637580819127,0.368428654385342,0,1798.23783171218,0
327,27.6676053518017,0.368112323502028,0,1803.71884495094,0
328,27.6977185382199,0.367800621309191,0,1809.19986299243,0
329,27.7279199404993,0.367493512220252,0,1814.68088583447,0
330,27.7582091230086,0.367190960901079,0,1820.16191347492,0
331,27.7885856523102,0.366892932267896,0,1825.64294591161,0
332,27.8190490971305,0.366599391485295,0,1831.12398314236,0
333,27.8495990283228,0.3663103039643,0,1836.60502516503,0
334,27.8802350188004,0.366025635360318,0,1842.08607197746,0
335,27.9109566434982,0.365745351571188,0,1847.56712357748,0
336,27.9417634793571,0.365469418735319,0,1853.04817996294,0
337,27.9726551052692,0.365197803229773,0,1858.5292411317,0
338,28.0036311020306,0.364930471668333,0,1864.0103070816,0
339,28.0346910523207,0.364667390899665,0,1869.49137781048,0
340,28.0658345406805,0.364408528005546,0,1874.97245331619,0
341,28.0970611534563,0.364153850298976,0,1880.45353359661,0
342,28.1283704787713,0.363903325322366,0,1885.93461864956,0
343,28.1597621065188,0.363656920845831,0,1891.41570847292,0
344,28.1912356283201,0.363414604865421,0,1896.89680306453,0
345,28.2227906374864,0.363176345601331,0,1902.37790242227,0
346,28.2544267290054,0.362942111496205,0,1907.85900654397,0
347,28.2861434995298,0.362711871213505,0,1913.34011542752,0
348,28.3179405473298,0.362485593635756,0,1918.82122907077,0
349,28.3498174722729,0.362263247862881,0,1924.30234747159,0
350,28.3817738758238,0.36204480321061,0,1929.78347062784,0
351,28.4138093610108,0.361830229208853,0,1935.26459853739,0
352,28.4459235323952,0.361619495600037,0,1940.74573119811,0
353,28.4781159960654,0.361412572337538,0,1946.22686860787,0
354,28.5103863596298,0.361209429584167,0,1951.70801076454,0
355,28.5427342321783,0.361010037710549,0,1957.18915766601,0
356,28.5751592242679,0.360814367293567,0,1962.67030931013,0
357,28.6076609479279,0.360622389114901,0,1968.15146569478,0
358,28.6402390166314,0.360434074159511,0,1973.63262681786,0
359,28.6728930452723,0.360249393614088,0,1979.11379267724,0
360,28.7056226501645,0.360068318865604,0,1984.59496327078,0
361,28.7384274490372,0.359890821499912,0,1990.07613859639,0
362,28.7713070610038,0.359716873300223,0,1995.55731865194,0
363,28.8042611065527,0.359546446245666,0,2001.03850343532,0
364,28.837289207556,0.359379512509942,0,2006.5196929444,0
365,28.8703909872439,0.359216044459893,0,2012.0008871771,0
366,28.9035660701881,0.359056014654067,0,2017.48208613128,0
367,28.9368140823064,0.358899395841374,0,2022.96328980485,0
368,28.9701346508574,0.358746160959778,0,2028.44449819569,0
369,29.0035274044156,0.358596283134869,0,2033.9257113017,0
370,29.0369919728674,0.358449735678532,0,2039.40692912077,0
371,29.0705279874213,0.358306492087693,0,2044.8881516508,0
372,29.1041350805843,0.358166526042972,0,2050.36937888969,0
373,29.1378128861507,0.358029811407347,0,2055.85061083533,0
374,29.1715610392111,0.357896322224914,0,2061.33184748563,0
375,29.2053791761452,0.357766032719645,0,2066.81308883849,0
376,29.2392669346023,0.357638917294063,0,2072.29433489181,0
377,29.2732239535025,0.357514950527997,0,2077.77558564349,0
378,29.3072498730462,0.357394107177417,0,2083.25684109145,0
379,29.3413443346912,0.357276362173159,0,2088.73810123359,0
380,29.3755069811485,0.357161690619679,0,2094.21936606782,0
381,29.409737456393,0.357050067793909,0,2099.70063559204,0
382,29.4440354056534,0.356941469144075,0,2105.18190980417,0
383,29.4784004753981,0.356835870288451,0,2110.66318870213,0
384,29.5128323133423,0.356733247014215,0,2116.14447228381,0
385,29.5473305684521,0.356633575276348,0,2121.62576054715,0
386,29.581894890926,0.356536831196423,0,2127.10705349006,0
387,29.6165249321944,0.356442991061447,0,2132.58835111045,0
388,29.6512203449324,0.356352031322809,0,2138.06965340625,0
389,29.6859807830453,0.35626392859513,0,2143.55096037537,0
390,29.7208059016609,0.356178659655112,0,2149.03227201574,0
391,29.7556953571407,0.356096201440479,0,2154.51358832528,0
392,29.7906488070776,0.356016531048923,0,2159.99490930191,0
393,29.8256659102823,0.355939625736956,0,2165.47623494356,0
394,29.8607463267871,0.355865462918845,0,2170.95756524816,0
395,29.8958897178569,0.355794020165624,0,2176.43890021363,0
396,29.9310957459723,0.355725275203981,0,2181.9202398379,0
397,29.9663640748287,0.355659205915193,0,2187.40158411891,0
398,30.0016943693485,0.355595790334148,0,2192.88293305459,0
399,30.0370862956732,0.355535006648323,0,2198.36428664287,0
400,30.0725395211549,0.355476833196699,0,2203.84564488168,0
401,30.108053714365,0.355421248468789,0,2209.32700776896,0
402,30.143628545098,0.355368231103689,0,2214.80837530264,0
403,30.179263684358,0.355317759889008,0,2220.28974748068,0
404,30.2149588043614,0.355269813759891,0,2225.771124301,0
405,30.2507135785493,0.355224371798103,0,2231.25250576153,0
406,30.2865276815736,0.355181413231024,0,2236.73389186025,0
407,30.3224007892957,0.35514091743065,0,2242.21528259507,0
408,30.3583325787976,0.355102863912693,0,2247.69667796394,0
409,30.3943227283772,0.355067232335648,0,2253.17807796481,0
410,30.4303709175403,0.35503400249979,0,2258.65948259564,0
411,30.4664768270081,0.355003154346267,0,2264.14089185435,0
412,30.5026401387226,0.354974667956235,0,2269.62230573891,0
413,30.5388605358338,0.354948523549871,0,2275.10372424726,0
414,30.5751377027031,0.354924701485455,0,2280.58514737736,0
415,30.6114713249141,0.354903182258542,0,2286.06657512715,0
416,30.6478610892617,0.35488394650102,0,2291.54800749461,0
417,30.6843066837496,0.354866974980191,0,2297.02944447766,0
418,30.7208077976016,0.354852248597934,0,2302.51088607428,0
419,30.7573641212573,0.354839748389848,0,2307.99233228243,0
420,30.7939753463648,0.354829455524315,0,2313.47378310005,0
421,30.8306411657882,0.354821351301663,0,2318.95523852511,0
422,30.8673612736116,0.354815417153365,0,2324.43669855557,0
423,30.9041353651287,0.354811634641119,0,2329.9181631894,0
424,30.9409631368452,0.354809985456002,0,2335.39963242455,0
425,30.9778442864888,0.354810451417698,0,2340.88110625899,0
426,31.014778512999,0.354813014473624,0,2346.36258469068,0
427,31.0517655165252,0.354817656698069,0,2351.8440677176,0
428,31.0888049984373,0.354824360291433,0,2357.32555533771,0
429,31.1258966613203,0.354833107579415,0,2362.80704754898,0
430,31.1630402089685,0.354843881012141,0,2368.28854434938,0
431,31.2002353463927,0.354856663163397,0,2373.77004573688,0
432,31.2374817798226,0.354871436729878,0,2379.25155170945,0
433,31.2747792166966,0.354888184530319,0,2384.73306226507,0
434,31.3121273656663,0.354906889504725,0,2390.21457740171,0
435,31.3495259366032,0.354927534713648,0,2395.69609711735,0
436,31.3869746405889,0.354950103337359,0,2401.17762140996,0
437,31.4244731899144,0.354974578675054,0,2406.65915027752,0
438,31.4620212980901,0.355000944144156,0,2412.14068371801,0
439,31.4996186798375,0.355029183279533,0,2417.62222172942,0
440,31.5372650510859,0.355059279732694,0,2423.10376430971,0
441,31.57496012898,0.355091217271088,0,2428.58531145688,0
442,31.6127036318777,0.355124979777379,0,2434.06686316891,0
443,31.650495279343,0.355160551248642,0,2439.54841944378,0
444,31.6883347921505,0.355197915795649,0,2445.02998027947,0
445,31.7262218922894,0.355237057642193,0,2450.51154567398,0
446,31.7641563029532,0.355277961124298,0,2455.9931156253,0
447,31.802137748542,0.355320610689489,0,2461.4746901314,0
448,31.8401659546689,0.355364990896151,0,2466.95626919029,0
449,31.8782406481509,0.355411086412764,0,2472.43785279995,0
450,31.9163615570073,0.35545888201717,0,2477.91944095837,0
451,31.9545284104675,0.355508362595929,0,2483.40103366354,0
452,31.992740938964,0.355559513143612,0,2488.88263091347,0
453,32.030998874128,0.355612318762055,0,2494.36423270614,0
454,32.069301948796,0.355666764659711,0,2499.84583903956,0
455,32.1076498970067,0.355722836150991,0,2505.32744991171,0
456,32.1460424539945,0.35578051865552,0,2510.8090653206,0
457,32.1844793561927,0.355839797697478,0,2516.29068526423,0
458,32.2229603412356,0.355900658904986,0,2521.77230974059,0
459,32.2614851479498,0.355963088009365,0,2527.2539387477,0
460,32.3000535163548,0.356027070844476,0,2532.73557228354,0
461,32.3386651876681,0.356092593346124,0,2538.21721034613,0
462,32.377319904296,0.356159641551349,0,2543.69885293347,0
463,32.4160174098322,0.356228201597756,0,2549.18050004356,0
464,32.4547574490633,0.356298259722922,0,2554.66215167441,0
465,32.4935397679618,0.356369802263737,0,2560.14380782403,0
466,32.5323641136819,0.356442815655714,0,2565.62546849042,0
467,32.5712302345643,0.356517286432406,0,2571.1071336716,0
468,32.6101378801322,0.356593201224779,0,2576.58880336558,0
469,32.649086801085,0.356670546760531,0,2582.07047757037,0
470,32.6880767493014,0.356749309863491,0,2587.55215628397,0
471,32.7271074778386,0.356829477453041,0,2593.03383950441,0
472,32.7661787409241,0.35691103654343,0,2598.5155272297,0
473,32.8052902939572,0.356993974243174,0,2603.99721945785,0
474,32.8444418935108,0.357078277754501,0,2609.47891618687,0
