"t","mv","model"
1783,41.5894028308611,"HS"
1784,41.5894028308611,"HS"
1785,41.5894028308611,"HS"
1786,41.5894028308611,"HS"
1787,41.5894028308611,"HS"
1788,41.5894028308611,"HS"
1789,41.5894028308611,"HS"
1790,41.5894028308611,"HS"
1791,41.5894028308611,"HS"
1792,41.5894028308611,"HS"
1793,41.5894028308611,"HS"
1794,41.5894028308611,"HS"
1795,41.5894028308611,"HS"
1796,41.5894028308611,"HS"
1797,41.5894028308611,"HS"
1798,41.5894028308611,"HS"
1799,41.5894028308611,"HS"
1800,41.5894028308611,"HS"
1801,41.5894028308611,"HS"
1802,41.5894028308611,"HS"
1803,41.5894028308611,"HS"
1804,41.5894028308611,"HS"
1805,41.5894028308611,"HS"
1806,41.5894028308611,"HS"
1807,41.5894028308611,"HS"
1808,41.5894028308611,"HS"
1809,41.5894028308611,"HS"
1810,41.5894028308611,"HS"
1811,41.5894028308611,"HS"
1812,41.5894028308611,"HS"
1813,41.5894028308611,"HS"
1814,41.5894028308611,"HS"
1815,41.5894028308611,"HS"
1816,41.5894028308611,"HS"
1817,41.5894028308611,"HS"
1818,41.5894028308611,"HS"
1819,41.5894028308611,"HS"
1820,41.5894028308611,"HS"
1821,41.5894028308611,"HS"
1822,41.5894028308611,"HS"
1823,41.5894028308611,"HS"
1824,41.5894028308611,"HS"
1825,41.5894028308611,"HS"
1826,41.5894028308611,"HS"
1827,41.5894028308611,"HS"
1828,41.5894028308611,"HS"
1829,41.5894028308611,"HS"
1830,41.5894028308611,"HS"
1831,41.5894028308611,"HS"
1832,41.5894028308611,"HS"
1833,41.5894028308611,"HS"
1834,41.5894028308611,"HS"
1835,41.5894028308611,"HS"
1836,41.5894028308611,"HS"
1837,41.5894028308611,"HS"
1838,41.5894028308611,"HS"
1839,41.5894028308611,"HS"
1840,41.5894028308611,"HS"
1841,41.5894028308611,"HS"
1842,41.5894028308611,"HS"
1843,41.5894028308611,"HS"
1844,41.5894028308611,"HS"
1845,41.5894028308611,"HS"
1846,41.5894028308611,"HS"
1847,41.5894028308611,"HS"
1848,41.5894028308611,"HS"
1849,41.5894028308611,"HS"
1850,41.5894028308611,"HS"
1851,41.5894028308611,"HS"
1852,41.5894028308611,"HS"
1853,41.5894028308611,"HS"
1854,41.5894028308611,"HS"
1855,41.5894028308611,"HS"
1856,41.5894028308611,"HS"
1857,41.5894028308611,"HS"
1858,41.5894028308611,"HS"
1859,41.5894028308611,"HS"
1860,41.5894028308611,"HS"
1861,41.5894028308611,"HS"
1862,41.5894028308611,"HS"
1863,41.5894028308611,"HS"
1864,41.5894028308611,"HS"
1865,41.5894028308611,"HS"
1866,41.5894028308611,"HS"
1867,41.5894028308611,"HS"
1868,41.5894028308611,"HS"
1869,41.5894028308611,"HS"
1870,41.5894028308611,"HS"
1871,41.5894028308611,"HS"
1872,41.5894028308611,"HS"
1873,41.5894028308611,"HS"
1874,41.5894028308611,"HS"
1875,41.5894028308611,"HS"
1876,41.5894028308611,"HS"
1877,41.5894028308611,"HS"
1878,41.5894028308611,"HS"
1879,41.5894028308611,"HS"
1880,41.5894028308611,"HS"
1881,41.5894028308611,"HS"
1882,41.5894028308611,"HS"
1883,41.5894028308611,"HS"
1884,41.5894028308611,"HS"
1885,41.5894028308611,"HS"
1886,41.5894028308611,"HS"
1887,41.5894028308611,"HS"
1888,41.5894028308611,"HS"
1889,41.5894028308611,"HS"
1890,41.5894028308611,"HS"
1891,41.5894028308611,"HS"
1892,41.5894028308611,"HS"
1893,41.5894028308611,"HS"
1894,41.5894028308611,"HS"
1895,41.5894028308611,"HS"
1896,41.5894028308611,"HS"
1897,41.5894028308611,"HS"
1898,41.5894028308611,"HS"
1899,41.5894028308611,"HS"
1900,41.5894028308611,"HS"
1901,41.5894028308611,"HS"
1902,41.5894028308611,"HS"
1903,41.5894028308611,"HS"
1904,41.5894028308611,"HS"
1905,41.5894028308611,"HS"
1906,41.5894028308611,"HS"
1907,41.5894028308611,"HS"
1908,41.5894028308611,"HS"
1909,41.5894028308611,"HS"
1910,41.5894028308611,"HS"
1911,41.5894028308611,"HS"
1912,41.5894028308611,"HS"
1913,41.5894028308611,"HS"
1914,41.5894028308611,"HS"
1915,41.5894028308611,"HS"
1916,41.5894028308611,"HS"
1917,41.5894028308611,"HS"
1918,41.5894028308611,"HS"
1919,41.5894028308611,"HS"
1920,41.5894028308611,"HS"
1921,41.5894028308611,"HS"
1922,41.5894028308611,"HS"
1923,41.5894028308611,"HS"
1924,41.5894028308611,"HS"
1925,41.5894028308611,"HS"
1926,41.5894028308611,"HS"
1927,41.5894028308611,"HS"
1928,41.5894028308611,"HS"
1929,41.5894028308611,"HS"
1930,41.5894028308611,"HS"
1931,41.5894028308611,"HS"
1932,41.5894028308611,"HS"
1933,41.5894028308611,"HS"
1934,41.5894028308611,"HS"
1935,41.5894028308611,"HS"
1936,41.5894028308611,"HS"
1937,41.5894028308611,"HS"
1938,41.5894028308611,"HS"
1939,41.5894028308611,"HS"
1940,41.5894028308611,"HS"
1941,41.5894028308611,"HS"
1942,41.5894028308611,"HS"
1943,41.5894028308611,"HS"
1944,41.5894028308611,"HS"
1945,41.5894028308611,"HS"
1946,41.5894028308611,"HS"
1947,41.5894028308611,"HS"
1948,41.5894028308611,"HS"
1949,41.5894028308611,"HS"
1950,41.5894028308611,"HS"
1951,41.5894028308611,"HS"
1952,41.5894028308611,"HS"
1953,41.5894028308611,"HS"
1954,41.5894028308611,"HS"
1955,41.5894028308611,"HS"
1956,41.5894028308611,"HS"
1957,41.5894028308611,"HS"
1958,41.5894028308611,"HS"
1959,41.5894028308611,"HS"
1960,41.5894028308611,"HS"
1961,41.5894028308611,"HS"
1962,41.5894028308611,"HS"
1963,41.5894028308611,"HS"
1964,41.5894028308611,"HS"
1965,41.5894028308611,"HS"
1966,41.5894028308611,"HS"
1967,41.5894028308611,"HS"
1968,41.5894028308611,"HS"
1969,41.5894028308611,"HS"
1970,41.5894028308611,"HS"
1971,41.5894028308611,"HS"
1972,41.5894028308611,"HS"
1973,41.5894028308611,"HS"
1974,41.5894028308611,"HS"
1975,41.5894028308611,"HS"
1976,41.5894028308611,"HS"
1977,41.5894028308611,"HS"
1978,41.5894028308611,"HS"
1979,41.5894028308611,"HS"
1980,41.5894028308611,"HS"
1981,41.5894028308611,"HS"
1982,41.5894028308611,"HS"
1983,41.5894028308611,"HS"
1984,41.5894028308611,"HS"
1985,41.5894028308611,"HS"
1986,41.5894028308611,"HS"
1987,41.5894028308611,"HS"
1988,41.5894028308611,"HS"
1989,41.5894028308611,"HS"
1990,41.5894028308611,"HS"
1991,41.5894028308611,"HS"
1992,41.5894028308611,"HS"
1993,41.5894028308611,"HS"
1994,41.5894028308611,"HS"
1995,41.5894028308611,"HS"
1996,41.5894028308611,"HS"
1997,41.5894028308611,"HS"
1998,41.5894028308611,"HS"
1999,41.5894028308611,"HS"
2000,41.5894028308611,"HS"
2001,41.5894028308611,"HS"
2002,41.5894028308611,"HS"
2003,41.5894028308611,"HS"
2004,41.5894028308611,"HS"
2005,41.5894028308611,"HS"
2006,41.5894028308611,"HS"
2007,41.5894028308611,"HS"
2008,41.5894028308611,"HS"
2009,41.5894028308611,"HS"
2010,41.5894028308611,"HS"
2011,41.5894028308611,"HS"
2012,41.5894028308611,"HS"
2013,41.5894028308611,"HS"
2014,41.5894028308611,"HS"
2015,41.5894028308611,"HS"
2016,41.5894028308611,"HS"
2017,41.5894028308611,"HS"
2018,41.5894028308611,"HS"
2019,41.5894028308611,"HS"
2020,41.5894028308611,"HS"
2021,41.5894028308611,"HS"
2022,41.5894028308611,"HS"
2023,41.5894028308611,"HS"
2024,41.5894028308611,"HS"
2025,41.5894028308611,"HS"
2026,41.5894028308611,"HS"
2027,41.5894028308611,"HS"
2028,41.5894028308611,"HS"
2029,41.5894028308611,"HS"
2030,41.5894028308611,"HS"
2031,41.5894028308611,"HS"
2032,41.5894028308611,"HS"
2033,41.5894028308611,"HS"
2034,41.5894028308611,"HS"
2035,41.5894028308611,"HS"
2036,41.5894028308611,"HS"
2037,41.5894028308611,"HS"
2038,41.5894028308611,"HS"
2039,41.5894028308611,"HS"
2040,41.5894028308611,"HS"
2041,41.5894028308611,"HS"
2042,41.5894028308611,"HS"
2043,41.5894028308611,"HS"
2044,41.5894028308611,"HS"
2045,41.5894028308611,"HS"
2046,41.5894028308611,"HS"
2047,41.5894028308611,"HS"
2048,41.5894028308611,"HS"
2049,41.5894028308611,"HS"
2050,41.5894028308611,"HS"
2051,41.5894028308611,"HS"
2052,41.5894028308611,"HS"
2053,41.5894028308611,"HS"
2054,41.5894028308611,"HS"
2055,41.5894028308611,"HS"
2056,41.5894028308611,"HS"
2057,41.5894028308611,"HS"
2058,41.5894028308611,"HS"
2059,41.5894028308611,"HS"
2060,41.5894028308611,"HS"
2061,41.5894028308611,"HS"
2062,41.5894028308611,"HS"
2063,41.5894028308611,"HS"
2064,41.5894028308611,"HS"
2065,41.5894028308611,"HS"
2066,41.5894028308611,"HS"
2067,41.5894028308611,"HS"
2068,41.5894028308611,"HS"
2069,41.5894028308611,"HS"
2070,41.5894028308611,"HS"
2071,41.5894028308611,"HS"
2072,41.5894028308611,"HS"
2073,41.5894028308611,"HS"
2074,41.5894028308611,"HS"
2075,41.5894028308611,"HS"
2076,41.5894028308611,"HS"
2077,41.5894028308611,"HS"
2078,41.5894028308611,"HS"
2079,41.5894028308611,"HS"
2080,41.5894028308611,"HS"
2081,41.5894028308611,"HS"
2082,41.5894028308611,"HS"
2083,41.5894028308611,"HS"
2084,41.5894028308611,"HS"
2085,41.5894028308611,"HS"
2086,41.5894028308611,"HS"
2087,41.5894028308611,"HS"
2088,41.5894028308611,"HS"
2089,41.5894028308611,"HS"
2090,41.5894028308611,"HS"
2091,41.5894028308611,"HS"
2092,41.5894028308611,"HS"
2093,41.5894028308611,"HS"
2094,41.5894028308611,"HS"
2095,41.5894028308611,"HS"
2096,41.5894028308611,"HS"
2097,41.5894028308611,"HS"
2098,41.5894028308611,"HS"
2099,41.5894028308611,"HS"
2100,41.5894028308611,"HS"
2101,41.5894028308611,"HS"
2102,41.5894028308611,"HS"
2103,41.5894028308611,"HS"
2104,41.5894028308611,"HS"
2105,41.5894028308611,"HS"
2106,41.5894028308611,"HS"
2107,41.5894028308611,"HS"
2108,41.5894028308611,"HS"
2109,41.5894028308611,"HS"
2110,41.5894028308611,"HS"
2111,41.5894028308611,"HS"
2112,41.5894028308611,"HS"
2113,41.5894028308611,"HS"
2114,41.5894028308611,"HS"
2115,41.5894028308611,"HS"
2116,41.5894028308611,"HS"
2117,41.5894028308611,"HS"
2118,41.5894028308611,"HS"
2119,41.5894028308611,"HS"
2120,41.5894028308611,"HS"
2121,41.5894028308611,"HS"
2122,41.5894028308611,"HS"
2123,41.5894028308611,"HS"
2124,41.5894028308611,"HS"
2125,41.5894028308611,"HS"
2126,41.5894028308611,"HS"
2127,41.5894028308611,"HS"
2128,41.5894028308611,"HS"
2129,41.5894028308611,"HS"
2130,41.5894028308611,"HS"
2131,41.5894028308611,"HS"
2132,41.5894028308611,"HS"
2133,41.5894028308611,"HS"
2134,41.5894028308611,"HS"
2135,41.5894028308611,"HS"
2136,41.5894028308611,"HS"
2137,41.5894028308611,"HS"
2138,41.5894028308611,"HS"
2139,41.5894028308611,"HS"
2140,41.5894028308611,"HS"
2141,41.5894028308611,"HS"
2142,41.5894028308611,"HS"
2143,41.5894028308611,"HS"
2144,41.5894028308611,"HS"
2145,41.5894028308611,"HS"
2146,41.5894028308611,"HS"
2147,41.5894028308611,"HS"
2148,41.5894028308611,"HS"
2149,41.5894028308611,"HS"
2150,41.5894028308611,"HS"
2151,41.5894028308611,"HS"
2152,41.5894028308611,"HS"
2153,41.5894028308611,"HS"
2154,41.5894028308611,"HS"
2155,41.5894028308611,"HS"
2156,41.5894028308611,"HS"
2157,41.5894028308611,"HS"
2158,41.5894028308611,"HS"
2159,41.5894028308611,"HS"
2160,41.5894028308611,"HS"
2161,41.5894028308611,"HS"
2162,41.5894028308611,"HS"
2163,41.5894028308611,"HS"
2164,41.5894028308611,"HS"
2165,41.5894028308611,"HS"
2166,41.5894028308611,"HS"
2167,41.5894028308611,"HS"
2168,41.5894028308611,"HS"
2169,41.5894028308611,"HS"
2170,41.5894028308611,"HS"
2171,41.5894028308611,"HS"
2172,41.5894028308611,"HS"
2173,41.5894028308611,"HS"
2174,41.5894028308611,"HS"
2175,41.5894028308611,"HS"
2176,41.5894028308611,"HS"
2177,41.5894028308611,"HS"
2178,41.5894028308611,"HS"
2179,41.5894028308611,"HS"
2180,41.5894028308611,"HS"
2181,41.5894028308611,"HS"
2182,41.5894028308611,"HS"
2183,41.5894028308611,"HS"
2184,41.5894028308611,"HS"
2185,41.5894028308611,"HS"
2186,41.5894028308611,"HS"
2187,41.5894028308611,"HS"
2188,41.5894028308611,"HS"
2189,41.5894028308611,"HS"
2190,41.5894028308611,"HS"
2191,41.5894028308611,"HS"
2192,41.5894028308611,"HS"
2193,41.5894028308611,"HS"
2194,41.5894028308611,"HS"
2195,41.5894028308611,"HS"
2196,41.5894028308611,"HS"
2197,41.5894028308611,"HS"
2198,41.5894028308611,"HS"
2199,41.5894028308611,"HS"
2200,41.5894028308611,"HS"
2201,41.5894028308611,"HS"
2202,41.5894028308611,"HS"
2203,41.5894028308611,"HS"
2204,41.5894028308611,"HS"
2205,41.5894028308611,"HS"
2206,41.5894028308611,"HS"
2207,41.5894028308611,"HS"
2208,41.5894028308611,"HS"
2209,41.5894028308611,"HS"
2210,41.5894028308611,"HS"
2211,41.5894028308611,"HS"
2212,41.5894028308611,"HS"
2213,41.5894028308611,"HS"
2214,41.5894028308611,"HS"
2215,41.5894028308611,"HS"
2216,41.5894028308611,"HS"
2217,41.5894028308611,"HS"
2218,41.5894028308611,"HS"
2219,41.5894028308611,"HS"
2220,41.5894028308611,"HS"
2221,41.5894028308611,"HS"
2222,41.5894028308611,"HS"
2223,41.5894028308611,"HS"
2224,41.5894028308611,"HS"
2225,41.5894028308611,"HS"
2226,41.5894028308611,"HS"
2227,41.5894028308611,"HS"
2228,41.5894028308611,"HS"
2229,41.5894028308611,"HS"
2230,41.5894028308611,"HS"
2231,41.5894028308611,"HS"
2232,41.5894028308611,"HS"
2233,41.5894028308611,"HS"
2234,41.5894028308611,"HS"
2235,41.5894028308611,"HS"
2236,41.5894028308611,"HS"
2237,41.5894028308611,"HS"
2238,41.5894028308611,"HS"
2239,41.5894028308611,"HS"
2240,41.5894028308611,"HS"
2241,41.5894028308611,"HS"
2242,41.5894028308611,"HS"
2243,41.5894028308611,"HS"
2244,41.5894028308611,"HS"
2245,41.5894028308611,"HS"
2246,41.5894028308611,"HS"
2247,41.5894028308611,"HS"
2248,41.5894028308611,"HS"
2249,41.5894028308611,"HS"
2250,41.5894028308611,"HS"
2251,41.5894028308611,"HS"
2252,41.5894028308611,"HS"
2253,41.5894028308611,"HS"
2254,41.5894028308611,"HS"
2255,41.5894028308611,"HS"
2256,41.5894028308611,"HS"
2257,41.5894028308611,"HS"
2258,41.5894028308611,"HS"
2259,41.5894028308611,"HS"
2260,41.5894028308611,"HS"
2261,41.5894028308611,"HS"
2262,41.5894028308611,"HS"
2263,41.5894028308611,"HS"
2264,41.5894028308611,"HS"
2265,41.5894028308611,"HS"
2266,41.5894028308611,"HS"
2267,41.5894028308611,"HS"
2268,41.5894028308611,"HS"
2269,41.5894028308611,"HS"
2270,41.5894028308611,"HS"
2271,41.5894028308611,"HS"
2272,41.5894028308611,"HS"
2273,41.5894028308611,"HS"
2274,41.5894028308611,"HS"
2275,41.5894028308611,"HS"
2276,41.5894028308611,"HS"
2277,41.5894028308611,"HS"
2278,41.5894028308611,"HS"
2279,41.5894028308611,"HS"
2280,41.5894028308611,"HS"
2281,41.5894028308611,"HS"
2282,41.5894028308611,"HS"
2283,41.5894028308611,"HS"
2284,41.5894028308611,"HS"
2285,41.5894028308611,"HS"
2286,41.5894028308611,"HS"
2287,41.5894028308611,"HS"
2288,41.5894028308611,"HS"
2289,41.5894028308611,"HS"
2290,41.5894028308611,"HS"
2291,41.5894028308611,"HS"
2292,41.5894028308611,"HS"
2293,41.5894028308611,"HS"
2294,41.5894028308611,"HS"
2295,41.5894028308611,"HS"
2296,41.5894028308611,"HS"
2297,41.5894028308611,"HS"
2298,41.5894028308611,"HS"
2299,41.5894028308611,"HS"
2300,41.5894028308611,"HS"
2301,41.5894028308611,"HS"
2302,41.5894028308611,"HS"
2303,41.5894028308611,"HS"
2304,41.5894028308611,"HS"
2305,41.5894028308611,"HS"
2306,41.5894028308611,"HS"
2307,41.5894028308611,"HS"
2308,41.5894028308611,"HS"
2309,41.5894028308611,"HS"
2310,41.5894028308611,"HS"
2311,41.5894028308611,"HS"
2312,41.5894028308611,"HS"
2313,41.5894028308611,"HS"
2314,41.5894028308611,"HS"
2315,41.5894028308611,"HS"
2316,41.5894028308611,"HS"
2317,41.5894028308611,"HS"
2318,41.5894028308611,"HS"
2319,41.5894028308611,"HS"
2320,41.5894028308611,"HS"
2321,41.5894028308611,"HS"
2322,41.5894028308611,"HS"
2323,41.5894028308611,"HS"
2324,41.5894028308611,"HS"
2325,41.5894028308611,"HS"
2326,41.5894028308611,"HS"
2327,41.5894028308611,"HS"
2328,41.5894028308611,"HS"
2329,41.5894028308611,"HS"
2330,41.5894028308611,"HS"
2331,41.5894028308611,"HS"
2332,41.5894028308611,"HS"
2333,41.5894028308611,"HS"
2334,41.5894028308611,"HS"
2335,41.5894028308611,"HS"
2336,41.5894028308611,"HS"
2337,41.5894028308611,"HS"
2338,41.5894028308611,"HS"
2339,41.5894028308611,"HS"
2340,41.5894028308611,"HS"
2341,41.5894028308611,"HS"
2342,41.5894028308611,"HS"
2343,41.5894028308611,"HS"
2344,41.5894028308611,"HS"
2345,41.5894028308611,"HS"
2346,41.5894028308611,"HS"
2347,41.5894028308611,"HS"
2348,41.5894028308611,"HS"
2349,41.5894028308611,"HS"
2350,41.5894028308611,"HS"
2351,41.5894028308611,"HS"
2352,41.5894028308611,"HS"
2353,41.5894028308611,"HS"
2354,41.5894028308611,"HS"
2355,41.5894028308611,"HS"
2356,41.5894028308611,"HS"
2357,41.5894028308611,"HS"
2358,41.5894028308611,"HS"
2359,41.5894028308611,"HS"
2360,41.5894028308611,"HS"
2361,41.5894028308611,"HS"
2362,41.5894028308611,"HS"
2363,41.5894028308611,"HS"
2364,41.5894028308611,"HS"
2365,41.5894028308611,"HS"
2366,41.5894028308611,"HS"
2367,41.5894028308611,"HS"
2368,41.5894028308611,"HS"
2369,41.5894028308611,"HS"
2370,41.5894028308611,"HS"
2371,41.5894028308611,"HS"
2372,41.5894028308611,"HS"
2373,41.5894028308611,"HS"
2374,41.5894028308611,"HS"
2375,41.5894028308611,"HS"
2376,41.5894028308611,"HS"
2377,41.5894028308611,"HS"
2378,41.5894028308611,"HS"
2379,41.5894028308611,"HS"
2380,41.5894028308611,"HS"
2381,41.5894028308611,"HS"
2382,41.5894028308611,"HS"
2383,41.5894028308611,"HS"
2384,41.5894028308611,"HS"
2385,41.5894028308611,"HS"
2386,41.5894028308611,"HS"
2387,41.5894028308611,"HS"
2388,41.5894028308611,"HS"
2389,41.5894028308611,"HS"
2390,41.5894028308611,"HS"
2391,41.5894028308611,"HS"
2392,41.5894028308611,"HS"
2393,41.5894028308611,"HS"
2394,41.5894028308611,"HS"
2395,41.5894028308611,"HS"
2396,41.5894028308611,"HS"
2397,41.5894028308611,"HS"
2398,41.5894028308611,"HS"
2399,41.5894028308611,"HS"
2400,41.5894028308611,"HS"
2401,41.5894028308611,"HS"
2402,41.5894028308611,"HS"
2403,41.5894028308611,"HS"
2404,41.5894028308611,"HS"
2405,41.5894028308611,"HS"
2406,41.5894028308611,"HS"
2407,41.5894028308611,"HS"
2408,41.5894028308611,"HS"
2409,41.5894028308611,"HS"
2410,41.5894028308611,"HS"
2411,41.5894028308611,"HS"
2412,41.5894028308611,"HS"
2413,41.5894028308611,"HS"
2414,41.5894028308611,"HS"
2415,41.5894028308611,"HS"
2416,41.5894028308611,"HS"
2417,41.5894028308611,"HS"
2418,41.5894028308611,"HS"
2419,41.5894028308611,"HS"
2420,41.5894028308611,"HS"
2421,41.5894028308611,"HS"
2422,41.5894028308611,"HS"
2423,41.5894028308611,"HS"
2424,41.5894028308611,"HS"
2425,41.5894028308611,"HS"
2426,41.5894028308611,"HS"
2427,41.5894028308611,"HS"
2428,41.5894028308611,"HS"
2429,41.5894028308611,"HS"
2430,41.5894028308611,"HS"
2431,41.5894028308611,"HS"
2432,41.5894028308611,"HS"
2433,41.5894028308611,"HS"
2434,41.5894028308611,"HS"
2435,41.5894028308611,"HS"
2436,41.5894028308611,"HS"
2437,41.5894028308611,"HS"
2438,41.5894028308611,"HS"
2439,41.5894028308611,"HS"
2440,41.5894028308611,"HS"
2441,41.5894028308611,"HS"
2442,41.5894028308611,"HS"
2443,41.5894028308611,"HS"
2444,41.5894028308611,"HS"
2445,41.5894028308611,"HS"
2446,41.5894028308611,"HS"
2447,41.5894028308611,"HS"
2448,41.5894028308611,"HS"
2449,41.5894028308611,"HS"
2450,41.5894028308611,"HS"
2451,41.5894028308611,"HS"
2452,41.5894028308611,"HS"
2453,41.5894028308611,"HS"
2454,41.5894028308611,"HS"
2455,41.5894028308611,"HS"
2456,41.5894028308611,"HS"
2457,41.5894028308611,"HS"
2458,41.5894028308611,"HS"
2459,41.5894028308611,"HS"
2460,41.5894028308611,"HS"
2461,41.5894028308611,"HS"
2462,41.5894028308611,"HS"
2463,41.5894028308611,"HS"
2464,41.5894028308611,"HS"
2465,41.5894028308611,"HS"
2466,41.5894028308611,"HS"
2467,41.5894028308611,"HS"
2468,41.5894028308611,"HS"
2469,41.5894028308611,"HS"
2470,41.5894028308611,"HS"
2471,41.5894028308611,"HS"
2472,41.5894028308611,"HS"
2473,41.5894028308611,"HS"
2474,41.5894028308611,"HS"
2475,41.5894028308611,"HS"
2476,41.5894028308611,"HS"
2477,41.5894028308611,"HS"
2478,41.5894028308611,"HS"
2479,41.5894028308611,"HS"
2480,41.5894028308611,"HS"
2481,41.5894028308611,"HS"
2482,41.5894028308611,"HS"
2483,41.5894028308611,"HS"
2484,41.5894028308611,"HS"
2485,41.5894028308611,"HS"
2486,41.5894028308611,"HS"
2487,41.5894028308611,"HS"
2488,41.5894028308611,"HS"
2489,41.5894028308611,"HS"
2490,41.5894028308611,"HS"
2491,41.5894028308611,"HS"
2492,41.5894028308611,"HS"
2493,41.5894028308611,"HS"
2494,41.5894028308611,"HS"
2495,41.5894028308611,"HS"
2496,41.5894028308611,"HS"
2497,41.5894028308611,"HS"
2498,41.5894028308611,"HS"
2499,41.5894028308611,"HS"
2500,41.5894028308611,"HS"
2501,41.5894028308611,"HS"
2502,41.5894028308611,"HS"
2503,41.5894028308611,"HS"
2504,41.5894028308611,"HS"
2505,41.5894028308611,"HS"
2506,41.5894028308611,"HS"
2507,41.5894028308611,"HS"
2508,41.5894028308611,"HS"
2509,41.5894028308611,"HS"
2510,41.5894028308611,"HS"
2511,41.5894028308611,"HS"
2512,41.5894028308611,"HS"
2513,41.5894028308611,"HS"
2514,41.5894028308611,"HS"
2515,41.5894028308611,"HS"
2516,41.5894028308611,"HS"
2517,41.5894028308611,"HS"
2518,41.5894028308611,"HS"
2519,41.5894028308611,"HS"
2520,41.5894028308611,"HS"
2521,41.5894028308611,"HS"
2522,41.5894028308611,"HS"
2523,41.5894028308611,"HS"
2524,41.5894028308611,"HS"
2525,41.5894028308611,"HS"
2526,41.5894028308611,"HS"
2527,41.5894028308611,"HS"
2528,41.5894028308611,"HS"
2529,41.5894028308611,"HS"
2530,41.5894028308611,"HS"
2531,41.5894028308611,"HS"
2532,41.5894028308611,"HS"
2533,41.5894028308611,"HS"
2534,41.5894028308611,"HS"
2535,41.5894028308611,"HS"
2536,41.5894028308611,"HS"
2537,41.5894028308611,"HS"
2538,41.5894028308611,"HS"
2539,41.5894028308611,"HS"
2540,41.5894028308611,"HS"
2541,41.5894028308611,"HS"
2542,41.5894028308611,"HS"
2543,41.5894028308611,"HS"
2544,41.5894028308611,"HS"
2545,41.5894028308611,"HS"
2546,41.5894028308611,"HS"
2547,41.5894028308611,"HS"
2548,41.5894028308611,"HS"
2549,41.5894028308611,"HS"
2550,41.5894028308611,"HS"
2551,41.5894028308611,"HS"
2552,41.5894028308611,"HS"
2553,41.5894028308611,"HS"
2554,41.5894028308611,"HS"
2555,41.5894028308611,"HS"
2556,41.5894028308611,"HS"
2557,41.5894028308611,"HS"
2558,41.5894028308611,"HS"
2559,41.5894028308611,"HS"
2560,41.5894028308611,"HS"
2561,41.5894028308611,"HS"
2562,41.5894028308611,"HS"
2563,41.5894028308611,"HS"
2564,41.5894028308611,"HS"
2565,41.5894028308611,"HS"
2566,41.5894028308611,"HS"
2567,41.5894028308611,"HS"
2568,41.5894028308611,"HS"
2569,41.5894028308611,"HS"
2570,41.5894028308611,"HS"
2571,41.5894028308611,"HS"
2572,41.5894028308611,"HS"
2573,41.5894028308611,"HS"
2574,41.5894028308611,"HS"
2575,41.5894028308611,"HS"
2576,41.5894028308611,"HS"
2577,41.5894028308611,"HS"
2578,41.5894028308611,"HS"
2579,41.5894028308611,"HS"
2580,41.5894028308611,"HS"
2581,41.5894028308611,"HS"
2582,41.5894028308611,"HS"
2583,41.5894028308611,"HS"
2584,41.5894028308611,"HS"
2585,41.5894028308611,"HS"
2586,41.5894028308611,"HS"
2587,41.5894028308611,"HS"
2588,41.5894028308611,"HS"
2589,41.5894028308611,"HS"
2590,41.5894028308611,"HS"
2591,41.5894028308611,"HS"
2592,41.5894028308611,"HS"
2593,41.5894028308611,"HS"
2594,41.5894028308611,"HS"
2595,41.5894028308611,"HS"
2596,41.5894028308611,"HS"
2597,41.5894028308611,"HS"
2598,41.5894028308611,"HS"
2599,41.5894028308611,"HS"
2600,41.5894028308611,"HS"
2601,41.5894028308611,"HS"
2602,41.5894028308611,"HS"
2603,41.5894028308611,"HS"
2604,41.5894028308611,"HS"
2605,41.5894028308611,"HS"
2606,41.5894028308611,"HS"
2607,41.5894028308611,"HS"
2608,41.5894028308611,"HS"
2609,41.5894028308611,"HS"
2610,41.5894028308611,"HS"
2611,41.5894028308611,"HS"
2612,41.5894028308611,"HS"
2613,41.5894028308611,"HS"
2614,41.5894028308611,"HS"
2615,41.5894028308611,"HS"
2616,41.5894028308611,"HS"
2617,41.5894028308611,"HS"
2618,41.5894028308611,"HS"
2619,41.5894028308611,"HS"
2620,41.5894028308611,"HS"
2621,41.5894028308611,"HS"
2622,41.5894028308611,"HS"
2623,41.5894028308611,"HS"
2624,41.5894028308611,"HS"
2625,41.5894028308611,"HS"
2626,41.5894028308611,"HS"
2627,41.5894028308611,"HS"
2628,41.5894028308611,"HS"
2629,41.5894028308611,"HS"
2630,41.5894028308611,"HS"
2631,41.5894028308611,"HS"
2632,41.5894028308611,"HS"
2633,41.5894028308611,"HS"
2634,41.5894028308611,"HS"
2635,41.5894028308611,"HS"
2636,41.5894028308611,"HS"
2637,41.5894028308611,"HS"
2638,41.5894028308611,"HS"
2639,41.5894028308611,"HS"
2640,41.5894028308611,"HS"
2641,41.5894028308611,"HS"
2642,41.5894028308611,"HS"
2643,41.5894028308611,"HS"
2644,41.5894028308611,"HS"
2645,41.5894028308611,"HS"
2646,41.5894028308611,"HS"
2647,41.5894028308611,"HS"
2648,41.5894028308611,"HS"
2649,41.5894028308611,"HS"
2650,41.5894028308611,"HS"
2651,41.5894028308611,"HS"
2652,41.5894028308611,"HS"
2653,41.5894028308611,"HS"
2654,41.5894028308611,"HS"
2655,41.5894028308611,"HS"
2656,41.5894028308611,"HS"
